,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
yfhM,1.7469982698131292,9.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
sseA,1.5983268061165687,9.0,2646016.0,3-mercaptopyruvate sulfurtransferase,b2521,['MCPST']
sseB,2.127296465385683,9.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
pepB,1.6529720737100486,9.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
iscX,1.7291471288867366,9.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.6433744225192661,9.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.6674264313323666,9.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.7477640647458073,9.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,2.0079059006576916,9.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.9308677027784427,9.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.7436858636465322,9.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.977645492106491,9.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.8521190921217539,9.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.9511487908283953,9.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.7881494526647232,9.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.742011633738526,9.0,2658793.0,stationary phase inducible protein,b2535,
hcaT,1.6920749753938922,9.0,2660352.0,putative 3-phenylpropionic transporter,b2536,['PPPNt2rpp']
iroK,1.5690837148140906,9.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.7967265026989965,9.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.6768511835537905,9.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.6306170439008802,9.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.735448053252323,9.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.6833227340269201,9.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.6252651573325867,9.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphA,1.4928002662354547,9.0,2666704.0,DoxX family inner membrane protein,b2543,
yphB,1.656892972857366,9.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.5913126730800133,9.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphD,1.5029929694910733,9.0,2669185.0,putative sugar ABC transporter permease,b2546,
yphE,1.607628678921798,9.0,2670592.0,putative sugar ABC transporter ATPase,b2547,
yphF,1.787699018936107,9.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.61759739054118,9.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
yphH,1.69776166145497,9.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glyA,1.8386170575271648,9.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.796089389672107,9.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.7581449313434143,9.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.4846113086144903,9.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.7627726875142655,9.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.7469060949284898,9.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
purL,1.685501207028107,9.0,2686976.0,phosphoribosylformyl-glycineamide synthetase,b2557,['PRFGS']
mltF,1.7298449443316186,9.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,1.4020448427618375,9.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
pgpC,1.725295075603975,9.0,2691273.0,"phosphatidylglycerophosphatase C, membrane bound",b2560,
yfhH,1.6052974467648384,9.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,1.87570057660297,9.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.6869475360836508,9.0,2693504.0,toxic membrane protein,b4687,
acpS,1.5019564055469965,9.0,2693976.0,holo-[acyl-carrier-protein] synthase 1,b2563,['ACPS1']
recO,1.9440914697739158,9.0,2695168.0,gap repair protein,b2565,
era,1.989358183001907,9.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,1.6573979438139566,9.0,2697216.0,RNase III,b2567,
lepB,1.8888401947820403,9.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.6029219411014608,9.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseC,1.4647502202811937,9.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,1.5866688098179522,9.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.6788268039382246,9.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.9171988988676727,9.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.732879904243979,9.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,1.9598719145449126,9.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
srmB,1.5967273492238334,9.0,2707456.0,ATP-dependent RNA helicase,b2576,
yfiE,1.8897300657665992,9.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.6921080416010625,9.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,1.9632689660739597,9.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,1.777329561367378,9.0,2710112.0,uracil-DNA-glycosylase,b2580,
yfiF,1.6276710508421302,9.0,2711552.0,putative methyltransferase,b2581,
trxC,1.8450260232813964,9.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.7599946521342267,9.0,2712581.0,DTW domain protein,b2583,
pka,1.6874439957118967,9.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,1.8845829220844605,9.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,2.0826504971047743,9.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.689134255126378,9.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.8281419126149616,9.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.7924622336966123,9.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.692182331020638,9.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,1.8327844713093395,9.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,2.287544705536588,9.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,1.9441354578838776,9.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.7605843687047933,9.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.8750094933021844,9.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
aroF,1.8654743819145863,9.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,2.0177115859070636,9.0,2734718.0,lipoprotein,b2602,
yfiR,1.8797412891374585,9.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.680501740003655,9.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.7985112625123305,9.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.961606625061876,9.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.8045089490945212,9.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,1.9829270000250914,9.0,2738728.0,ribosome maturation factor,b2608,
rpsP,2.1630020830362016,9.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.7827816834538934,9.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.8730949802091048,9.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.5799751462318983,9.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.7617036494177052,9.0,2743473.0,heat shock protein,b2614,
nadK,1.9186173037305443,9.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.6911546923139433,9.0,2745153.0,recombination and repair protein,b2616,
bamE,1.9783781178418214,9.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.9237401938406802,9.0,2747392.0,UPF0125 family protein,b2618,
ratA,2.2531946237310834,9.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.9242842522596901,9.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.879614539703585,9.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,1.9442038145793956,9.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,2.071290710203835,9.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,2.074593552523455,9.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.12369819765219,9.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.8057041527418891,9.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.763919827524996,9.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.7568233685633985,9.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.9737329485968151,9.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.8017840878857967,9.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.6461468045696872,9.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.738046282280228,9.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.758174166518035,9.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.8154710380542127,9.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.7147875871011142,9.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.6088262769678698,9.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.8791372810856712,9.0,2765360.0,No_gene_product,b2638,
yfjV,1.6879637653326893,9.0,2765525.0,No_gene_product,b2641,
yfjW,2.019067629544651,9.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.7709467133595194,9.0,2768903.0,No_gene_product,b4644,
yfjX,1.5743313504896013,9.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.5983792416643356,9.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.99165892507025,9.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.6577882993692932,9.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,1.673564913422401,9.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.6817870204074035,9.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.7723400703805254,9.0,2776576.0,No_gene_product,b2648,
ypjC,2.1456490004124693,9.0,2777088.0,No_gene_product,b2650,
ygaQ,2.0772047808060474,9.0,2779755.0,No_gene_product,b4462,
csiD,1.9499246277883244,9.0,2783232.0,carbon starvation protein,b2659,
lhgO,1.6816482978357257,9.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
gabD,1.7044081382013554,9.0,2785280.0,"succinate-semialdehyde dehydrogenase I, NADP-dependent",b2661,['SSALy']
gabT,1.7017665060488747,9.0,2787328.0,"4-aminobutyrate aminotransferase, PLP-dependent",b2662,['ABTA']
gabP,1.6907160982505396,9.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.6225005999676931,9.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.9608674791987057,9.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.9401421674636856,9.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,2.0078425577793464,9.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.64923572003218,9.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
stpA,1.8655237787138337,9.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
alaE,1.697579004785073,9.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.625547907084762,9.0,2793008.0,uncharacterized protein,b2671,
ygaM,1.5903531016736394,9.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.5390650893718945,9.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.799041312915463,9.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.7326561114631451,9.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.7445697607281045,9.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.7967003671200825,9.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proW,1.6685756033346,9.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.786583778669975,9.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.872444735597479,9.0,2801674.0,No_gene_product,b2681,
ygaZ,1.7560036330657034,9.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,1.9357063305726843,9.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,1.7622804697736665,9.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.5915807016779917,9.0,2805760.0,multidrug efflux system,b2685,
emrB,1.6647575256486915,9.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.76904285259914,9.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.850479076204908,9.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.6410819766755866,9.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.9857811381500503,9.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.4745731682235086,9.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.7951426615314972,9.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.661100607329515,9.0,2815497.0,regulatory protein for RecA,b2698,
recA,2.0874033601968636,9.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.6977295624120599,9.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.8545807890367891,9.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.7495208658427852,9.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.6498214832996756,9.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.8203210747356582,9.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.8012434257693424,9.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.9991772520217526,9.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.8081003660046968,9.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.694111182847039,9.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,['A5PISO']
norR,1.648214306711509,9.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norV,1.7568479859093007,9.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
norW,1.8614481169414647,9.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hypF,1.6809442168971225,9.0,2828531.0,carbamoyl phosphate phosphatase and [NiFe] hydrogenase maturation protein,b2712,
hydN,1.7529364192104107,9.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascG,1.662817094772288,9.0,2832384.0,asc operon transcriptional repressor; prpBC operon repressor,b2714,
ascF,1.6795012288293178,9.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
ascB,1.6030479600910101,9.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycI,1.7906071478506598,9.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.719845145426734,9.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycG,1.7740984290940833,9.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"['HYD1pp', 'FHL']"
hycF,1.7996824612689557,9.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycE,1.6670512046119208,9.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycD,1.6039774144343404,9.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycC,1.467507835328079,9.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycB,1.5427530626087924,9.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,1.9361894228494128,9.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,1.8959595445056887,9.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypB,1.456598873414336,9.0,2844672.0,GTP hydrolase involved in nickel liganding into hydrogenases,b2727,
hypC,1.4025616788845974,9.0,2845222.0,hydrogenase maturation protein,b2728,
hypD,1.6840825410834268,9.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.6170613572017347,9.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.670248049974518,9.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
ygbA,1.751767699184614,9.0,2849811.0,uncharacterized protein,b2732,
mutS,1.768470562233534,9.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,1.907304394185921,9.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.7894640257551129,9.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,1.792485551607355,9.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.7695407873796494,9.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbL,1.7884317487244785,9.0,2856960.0,putative class II aldolase,b2738,['FCLPA']
ygbM,1.79578380770362,9.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,1.8149029346428662,9.0,2859008.0,putative transporter,b2740,
rpoS,1.9073868765070006,9.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.759261099536567,9.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.7075409422931487,9.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
umpG,1.5779618744071195,9.0,2863104.0,broad specificity 5'(3')-nucleotidase and polyphosphatase,b2744,"['NTD11', 'NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD4', 'NTD2', 'PPA2', 'NTD3', 'PPA', 'NTD9', 'NTD7', 'NTD10']"
truD,1.830992137114586,9.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.717269771947395,9.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,1.8214172505327748,9.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.8736531062700468,9.0,2866176.0,cell division protein,b2748,
ygbE,1.767773048851852,9.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.7250912376771361,9.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
cysN,1.6251328712153752,9.0,2867350.0,"sulfate adenylyltransferase, subunit 1",b2751,['SADT2']
cysD,1.5510852150774044,9.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,['SADT2']
iap,1.7917767044503523,9.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbF,1.987931557430526,9.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.7343801738090425,9.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.7991911165109649,9.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.6596340869412929,9.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,2.1059662449404186,9.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,2.061232342109603,9.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.8868460745642661,9.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,2.000058865185238,9.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysH,1.8316650711707343,9.0,2881536.0,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",b2762,"['PAPSR', 'PAPSR2']"
cysI,1.77665525127449,9.0,2881745.0,"sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",b2763,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
cysJ,1.6960625762774941,9.0,2883584.0,"sulfite reductase, alpha subunit, flavoprotein",b2764,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
queD,1.9851325782809068,9.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcN,1.5674027925655911,9.0,2886015.0,putative oxidoreductase,b2766,
ygcO,1.8518749173965183,9.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,1.6807201393563596,9.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcQ,1.5111527300041816,9.0,2888277.0,putative flavoprotein,b2769,
ygcR,1.4694008056839916,9.0,2889728.0,putative flavoprotein,b2770,
ygcS,1.715319464606568,9.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcU,1.7284111312289137,9.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
ygcW,1.9987298868992733,9.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.6733546896827465,9.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.6308434767365487,9.0,2895254.0,putative kinase,b2776,
queE,1.5347425172804439,9.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,2.298877477079053,9.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,2.1972403761083106,9.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.8594490650209872,9.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.884854354603316,9.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,2.2320417964596793,9.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,2.3082371093478193,9.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.8755139427462095,9.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.691626236633406,9.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
rlmD,1.7513827142017555,9.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.7905635269917064,9.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudD,1.7871160083464617,9.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudX,1.637485675615984,9.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
gudP,1.783840510675946,9.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
yqcA,1.9029011443676425,9.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
truC,1.8303558126566977,9.0,2916360.0,"tRNA(Ile1,Asp) pseudouridine(65) synthase",b2791,
yqcC,1.5304007948531566,9.0,2917376.0,DUF446 family protein,b2792,
syd,2.2348745709771536,9.0,2918400.0,SecY-interacting protein,b2793,
queF,1.9904015550712266,9.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
ygdH,1.6157913484985906,9.0,2919666.0,UPF0717 family protein,b2795,
sdaC,1.8345735645003571,9.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
