,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
hscB,1.6123729934258633,14.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.763132425991223,14.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.5859674699233173,14.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.6295583042672828,14.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.708292606484465,14.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.7329712781702629,14.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.9566754160663968,14.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.6739079619303487,14.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.741605459504601,14.0,2658793.0,stationary phase inducible protein,b2535,
hcaT,1.5507073427477553,14.0,2660352.0,putative 3-phenylpropionic transporter,b2536,['PPPNt2rpp']
iroK,1.9979373814766888,14.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.9078882336989393,14.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.7582401333847686,14.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.7573409759054341,14.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.6580148112261495,14.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.6385024962084929,14.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.5775782536538019,14.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphA,1.777606583759603,14.0,2666704.0,DoxX family inner membrane protein,b2543,
yphB,1.6956023254507666,14.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.7769656221789762,14.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphD,1.622965656774651,14.0,2669185.0,putative sugar ABC transporter permease,b2546,
yphE,1.452840266720964,14.0,2670592.0,putative sugar ABC transporter ATPase,b2547,
yphF,1.808719971134182,14.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.667476463840762,14.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
yphH,1.7314755936676558,14.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glyA,1.6838992081136674,14.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.731005538227665,14.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.590248819463416,14.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.720427144892378,14.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.7276924617322091,14.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.6772638307313452,14.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
purL,1.6093986127033102,14.0,2686976.0,phosphoribosylformyl-glycineamide synthetase,b2557,['PRFGS']
mltF,1.737630377540949,14.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,1.6158831321667646,14.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
pgpC,1.4586519224489483,14.0,2691273.0,"phosphatidylglycerophosphatase C, membrane bound",b2560,
yfhH,1.6704933706481884,14.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,2.0720597436562787,14.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,2.099941528100643,14.0,2693504.0,toxic membrane protein,b4687,
acpS,1.9287917081558257,14.0,2693976.0,holo-[acyl-carrier-protein] synthase 1,b2563,['ACPS1']
pdxJ,1.5936999033301757,14.0,2694356.0,pyridoxine 5'-phosphate synthase,b2564,['PDX5PS']
recO,1.681772017176775,14.0,2695168.0,gap repair protein,b2565,
era,1.6958748996881579,14.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,1.8848629560083259,14.0,2697216.0,RNase III,b2567,
lepB,1.798332469931291,14.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.6750470748770914,14.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseC,1.6286674269494164,14.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,1.9248982338658143,14.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.6602658270037587,14.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.6744470258965416,14.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.6785690399751165,14.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,1.7560895186034027,14.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
srmB,1.6288784089137127,14.0,2707456.0,ATP-dependent RNA helicase,b2576,
yfiE,1.7974443987393764,14.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.625801253511357,14.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,2.195092973244354,14.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,1.7548598866558394,14.0,2710112.0,uracil-DNA-glycosylase,b2580,
yfiF,1.7121668678819753,14.0,2711552.0,putative methyltransferase,b2581,
trxC,1.7895500175350274,14.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.658442315593211,14.0,2712581.0,DTW domain protein,b2583,
pka,1.6817933861655485,14.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,1.7736281459193817,14.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,1.9357901977892946,14.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.9004115566842887,14.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.7225037579112827,14.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.8011899889165899,14.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.6961017514442251,14.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,1.754600751157968,14.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,1.7060013257358029,14.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,2.0313727126029404,14.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.8178067632905475,14.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.6428042069378923,14.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
aroF,1.605439654364888,14.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,2.092098415679788,14.0,2734718.0,lipoprotein,b2602,
yfiR,1.8841801116186405,14.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.9151887915586474,14.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.6694444757641995,14.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.779170199642332,14.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.8412709881614888,14.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,1.8678178131136005,14.0,2738728.0,ribosome maturation factor,b2608,
rpsP,1.6439148285999698,14.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.6712134336764282,14.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.9174997810667684,14.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.5770132225983065,14.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.7759129885689402,14.0,2743473.0,heat shock protein,b2614,
nadK,1.6516353486054824,14.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.6863296091880855,14.0,2745153.0,recombination and repair protein,b2616,
bamE,1.7071992456606757,14.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.9250629327659157,14.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.7913238401789895,14.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.723344784704577,14.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.7031825049376175,14.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,2.148676093869826,14.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.8391399254270202,14.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,2.3326893112842777,14.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.1052304160701456,14.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.8907240093041389,14.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.6755266994668803,14.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.8925526036230602,14.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.9783410287170273,14.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.8204711813134513,14.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.735766686444833,14.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.6023256089730367,14.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.660374259133424,14.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.55145793814372,14.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.873377523199532,14.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.7408582824308758,14.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,1.8502930227828398,14.0,2765360.0,No_gene_product,b2638,
yfjV,1.8994837225493453,14.0,2765525.0,No_gene_product,b2641,
yfjW,2.336453467964111,14.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.7026313751984854,14.0,2768903.0,No_gene_product,b4644,
yfjX,1.8167811595012842,14.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.6519018144137905,14.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.870281333560565,14.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.7147073063904952,14.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,2.143529203089734,14.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.7428615935437841,14.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.8752565209391852,14.0,2776576.0,No_gene_product,b2648,
ypjC,2.3104280164359157,14.0,2777088.0,No_gene_product,b2650,
ygaQ,2.1378015755324435,14.0,2779755.0,No_gene_product,b4462,
csiD,1.7336172884433612,14.0,2783232.0,carbon starvation protein,b2659,
lhgO,1.846577730949245,14.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
gabD,1.7375716902832608,14.0,2785280.0,"succinate-semialdehyde dehydrogenase I, NADP-dependent",b2661,['SSALy']
gabT,1.7921659946177204,14.0,2787328.0,"4-aminobutyrate aminotransferase, PLP-dependent",b2662,['ABTA']
gabP,1.662547287658988,14.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.7070639807411456,14.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.7333139000229012,14.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.9875402472215231,14.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,2.0500569963766146,14.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.8569358136414107,14.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
stpA,1.7657073488196364,14.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
alaE,1.905341735343307,14.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.8413856901780108,14.0,2793008.0,uncharacterized protein,b2671,
ygaM,1.7564693951657513,14.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.9637347272217809,14.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.8350352664689509,14.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.6415239140592086,14.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.8114754525755634,14.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.9239854104190972,14.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proW,1.78122747597832,14.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.5499192029015505,14.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.731549339382832,14.0,2801674.0,No_gene_product,b2681,
ygaZ,1.7856882340863725,14.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,1.9768362412179874,14.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,1.7707231488570663,14.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.709226741148495,14.0,2805760.0,multidrug efflux system,b2685,
emrB,1.7291187602455944,14.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.9935869498141032,14.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.734580497332852,14.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.6133171264372181,14.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.752885284123048,14.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.7541921337399207,14.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.703964042305988,14.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.650871903085447,14.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.9088817086978778,14.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,2.0533042909427315,14.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.674970025341391,14.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.6529192231460723,14.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.8554510249540095,14.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.6094194709131455,14.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.601605536254988,14.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.7540052441797938,14.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.6536955324833789,14.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.632624164578176,14.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,['A5PISO']
norR,1.6348456369633915,14.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norV,1.7185195889507228,14.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
norW,1.695442171535103,14.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hypF,1.7045479723346362,14.0,2828531.0,carbamoyl phosphate phosphatase and [NiFe] hydrogenase maturation protein,b2712,
hydN,1.838766865260683,14.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascG,1.626321231137561,14.0,2832384.0,asc operon transcriptional repressor; prpBC operon repressor,b2714,
ascF,1.7284680383110955,14.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
ascB,1.8963290214358102,14.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycI,1.8799733566549506,14.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.7568763569711991,14.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycG,1.6633415935248341,14.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"['HYD1pp', 'FHL']"
hycF,1.7450690984740242,14.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycE,1.743430878297508,14.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycD,1.8567794193258351,14.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycC,1.6125793972284135,14.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycB,1.8554354303747733,14.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,1.8589560412436381,14.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,1.9335265293687114,14.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypB,1.624867792229884,14.0,2844672.0,GTP hydrolase involved in nickel liganding into hydrogenases,b2727,
hypC,1.6401187216758066,14.0,2845222.0,hydrogenase maturation protein,b2728,
hypD,1.62906161365294,14.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.6606737743297908,14.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.7322864986485307,14.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
ygbA,1.8775290617889588,14.0,2849811.0,uncharacterized protein,b2732,
mutS,1.7273880347373125,14.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,2.1525233670722534,14.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.6016555237570977,14.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,1.7409615027692062,14.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.735711223624832,14.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbL,1.483656804263954,14.0,2856960.0,putative class II aldolase,b2738,['FCLPA']
ygbM,1.7658983731552247,14.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,1.6929566838206276,14.0,2859008.0,putative transporter,b2740,
rpoS,1.9340093113704198,14.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.6041726870310526,14.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.717757771279492,14.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
umpG,1.745355610626334,14.0,2863104.0,broad specificity 5'(3')-nucleotidase and polyphosphatase,b2744,"['NTD11', 'NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD4', 'NTD2', 'PPA2', 'NTD3', 'PPA', 'NTD9', 'NTD7', 'NTD10']"
truD,1.8935772282369596,14.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.5859139370852366,14.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,1.5492316542787379,14.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.5846187385231083,14.0,2866176.0,cell division protein,b2748,
ygbE,2.0165439159571674,14.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.8424924944935233,14.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
cysN,1.6549902073153961,14.0,2867350.0,"sulfate adenylyltransferase, subunit 1",b2751,['SADT2']
cysD,1.7437271774832461,14.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,['SADT2']
iap,1.7820091246473941,14.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbF,1.7932207864476732,14.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.6830177052164308,14.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.8334496600701833,14.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.7938291845670933,14.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,1.8639945179052193,14.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.672567455037569,14.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.9040931793237243,14.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.8996190076313608,14.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysH,1.773569121216301,14.0,2881536.0,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",b2762,"['PAPSR', 'PAPSR2']"
cysI,1.7138955627315628,14.0,2881745.0,"sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",b2763,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
cysJ,1.7755035507588053,14.0,2883584.0,"sulfite reductase, alpha subunit, flavoprotein",b2764,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
queD,1.6291889505828792,14.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcN,1.8000005406296866,14.0,2886015.0,putative oxidoreductase,b2766,
ygcO,1.8422431245895496,14.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,1.8855957269725823,14.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcQ,1.799238541174484,14.0,2888277.0,putative flavoprotein,b2769,
ygcR,1.898009041302476,14.0,2889728.0,putative flavoprotein,b2770,
ygcS,1.7671892490733045,14.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcU,1.8683643835195025,14.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
ygcW,2.0125017328842785,14.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.7193924139612846,14.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.933839046471908,14.0,2895254.0,putative kinase,b2776,
queE,1.7602976297332202,14.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,2.4955081777307715,14.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,2.3062316221880965,14.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.8063686807009982,14.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.7299782734428835,14.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,1.8442571253295859,14.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,2.1166136607635684,14.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.7400921849340567,14.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.6509776257674433,14.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
rlmD,1.7712696440555866,14.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.834500426866843,14.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudD,1.776914311599677,14.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudX,1.717187149707868,14.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
gudP,1.587443594021758,14.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
yqcA,1.684772006630831,14.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
truC,1.6138059284666135,14.0,2916360.0,"tRNA(Ile1,Asp) pseudouridine(65) synthase",b2791,
yqcC,1.7696178038618129,14.0,2917376.0,DUF446 family protein,b2792,
syd,1.6834341179602907,14.0,2918400.0,SecY-interacting protein,b2793,
queF,2.0578090121207087,14.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
ygdH,1.7603922755794326,14.0,2919666.0,UPF0717 family protein,b2795,
sdaC,1.7426779362390206,14.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
sdaB,1.766863825555189,14.0,2922934.0,L-serine dehydratase 2,b2797,['SERD_L']
ygdG,1.6787330900433264,14.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.6482195316287414,14.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucA,1.8456391608168328,14.0,2926592.0,L-fuculose-1-phosphate aldolase,b2800,['FCLPA']
fucP,1.918978415199455,14.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.6284996592940901,14.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucK,1.797152480041866,14.0,2930796.0,L-fuculokinase,b2803,['FCLK']
fucU,1.8606361052061977,14.0,2932246.0,L-fucose mutarotase,b2804,
