,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
rodZ,1.998581923767736,11.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
rlmN,1.9999935359057284,11.0,2636487.0,"dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent",b2517,
ndk,1.5947563055030705,11.0,2637824.0,multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase,b2518,"['NDPK2', 'NDPK4', 'NDPK3', 'NDPK7', 'NDPK8', 'NDPK5', 'NDPK1', 'NDPK6']"
pbpC,1.656544329760036,11.0,2638371.0,penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain protein,b2519,"['MPTG2', 'MPTG']"
yfhM,1.883075072449371,11.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
sseA,1.7542201251684166,11.0,2646016.0,3-mercaptopyruvate sulfurtransferase,b2521,['MCPST']
sseB,1.865027984709638,11.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
pepB,1.9799029565302624,11.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
iscX,1.8948314052225026,11.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.4523758462606,11.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.679157173835824,11.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.9836184313001917,11.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.8443098061630958,11.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,2.145320040896839,11.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.9601019725593112,11.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.925471456457057,11.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.8113294495524064,11.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.7994137587523902,11.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.9020911261067437,11.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.9083923127407392,11.0,2658793.0,stationary phase inducible protein,b2535,
hcaT,1.6600057081966522,11.0,2660352.0,putative 3-phenylpropionic transporter,b2536,['PPPNt2rpp']
iroK,1.9160433608398537,11.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.7636175674200425,11.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.8828490913064324,11.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.703542592466563,11.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.6232678448742408,11.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.8489096273607795,11.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.8937472804187199,11.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphA,1.44095496154185,11.0,2666704.0,DoxX family inner membrane protein,b2543,
yphB,1.7032360658814032,11.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.6786144466592003,11.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphD,1.756055874145201,11.0,2669185.0,putative sugar ABC transporter permease,b2546,
yphE,1.770481223028774,11.0,2670592.0,putative sugar ABC transporter ATPase,b2547,
yphF,1.6908428341622517,11.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.7314680114655043,11.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
yphH,1.8372862741096543,11.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glyA,1.8383292555319857,11.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.9249855804755884,11.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.9421129987716907,11.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.7351900936571278,11.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.6572580057705628,11.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.8798410946173967,11.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
purL,1.6624622972787795,11.0,2686976.0,phosphoribosylformyl-glycineamide synthetase,b2557,['PRFGS']
mltF,1.9711549698255215,11.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,2.032931942245613,11.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
pgpC,1.620734331057,11.0,2691273.0,"phosphatidylglycerophosphatase C, membrane bound",b2560,
yfhH,1.5288328107102893,11.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,1.877513196913466,11.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,1.8087826642006206,11.0,2693504.0,toxic membrane protein,b4687,
pdxJ,1.6352261506908579,11.0,2694356.0,pyridoxine 5'-phosphate synthase,b2564,['PDX5PS']
recO,1.629549172871414,11.0,2695168.0,gap repair protein,b2565,
era,1.9400441192753703,11.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,1.8941511493693846,11.0,2697216.0,RNase III,b2567,
lepB,1.8494102717942897,11.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.7623238770485805,11.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseC,1.904905082769232,11.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,2.1553026723567337,11.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.972633447925662,11.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.8884896399428206,11.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.9662964379028058,11.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,1.9534976561317792,11.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
srmB,1.8073506802370896,11.0,2707456.0,ATP-dependent RNA helicase,b2576,
yfiE,1.809450164762274,11.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.8720887627267255,11.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,2.0471722539314654,11.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,2.0320642540623686,11.0,2710112.0,uracil-DNA-glycosylase,b2580,
yfiF,1.5857837585793828,11.0,2711552.0,putative methyltransferase,b2581,
trxC,2.0235245000626927,11.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.7098444506789894,11.0,2712581.0,DTW domain protein,b2583,
pka,1.8713974956107469,11.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,1.9708300232878193,11.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,1.920932828609942,11.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.9593259816718405,11.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.8280240680656898,11.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.8485762063753473,11.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.855652933984958,11.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,2.1043642215212097,11.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,1.9236077523103332,11.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,2.134959187307492,11.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.9479535872370866,11.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.9718988674546545,11.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
aroF,1.8277925521534644,11.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,2.1228299339955083,11.0,2734718.0,lipoprotein,b2602,
yfiR,2.008148963231534,11.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.8070447062527144,11.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.8382222410708369,11.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.8223192442217635,11.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.9630431094461063,11.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,2.0698096266990507,11.0,2738728.0,ribosome maturation factor,b2608,
rpsP,2.0247719246686042,11.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.7926170817563636,11.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.8652037899958247,11.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.66390180410967,11.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.9301926987643028,11.0,2743473.0,heat shock protein,b2614,
nadK,1.8247197409122669,11.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.9330457192055517,11.0,2745153.0,recombination and repair protein,b2616,
bamE,2.1359692399807675,11.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.8537162724853482,11.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.952556400579161,11.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.6299770770920339,11.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.946177572255983,11.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,2.0621095536620633,11.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,2.317663501566099,11.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,1.9426813546821244,11.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.1955555178962993,11.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.9594922148426541,11.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.961996537241224,11.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,2.0696867150412075,11.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,1.9955521920793888,11.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.7249491599845086,11.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.625023104273185,11.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.938359383631479,11.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,2.0381257650011166,11.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,2.300270014405829,11.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,2.115476699346651,11.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.7862149039979616,11.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,2.1017737766035727,11.0,2765360.0,No_gene_product,b2638,
yfjV,1.9035169915750783,11.0,2765525.0,No_gene_product,b2641,
yfjW,1.887089016325462,11.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.9888295590096325,11.0,2768903.0,No_gene_product,b4644,
yfjX,1.8754250808230413,11.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,2.148462141358059,11.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,2.0961771266217757,11.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.976281062091838,11.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,2.1430479562364484,11.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.9189193524623742,11.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,2.0107727937511615,11.0,2776576.0,No_gene_product,b2648,
ypjC,1.9358690896954516,11.0,2777088.0,No_gene_product,b2650,
ygaQ,1.9839614423345737,11.0,2779755.0,No_gene_product,b4462,
csiD,1.7673974705166573,11.0,2783232.0,carbon starvation protein,b2659,
lhgO,1.7685101711249542,11.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
gabD,1.8579875631741838,11.0,2785280.0,"succinate-semialdehyde dehydrogenase I, NADP-dependent",b2661,['SSALy']
gabT,1.728426954275086,11.0,2787328.0,"4-aminobutyrate aminotransferase, PLP-dependent",b2662,['ABTA']
gabP,1.7950770436821444,11.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.6635865547451323,11.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.6187180939302612,11.0,2789695.0,uncharacterized protein,b2665,
yqaE,1.8179171509855216,11.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.7467934407049843,11.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.826588126596417,11.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
stpA,1.804327673383104,11.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
alaE,1.7881318080313215,11.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.5735655238162138,11.0,2793008.0,uncharacterized protein,b2671,
ygaM,2.0024850497576425,11.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.8395508471545723,11.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.770652009633434,11.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.7946140030443352,11.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.9639530959506137,11.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.8124917580107789,11.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proW,1.8518576360327448,11.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.760985514257819,11.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.9100319550360476,11.0,2801674.0,No_gene_product,b2681,
ygaZ,1.9197654394600911,11.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,2.1178300295755843,11.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,2.2753715061729554,11.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,2.03766396507538,11.0,2805760.0,multidrug efflux system,b2685,
emrB,1.6190671325179629,11.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.7929403653853124,11.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.871174375434014,11.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.8233835347873744,11.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.8705725006750389,11.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.788922573449196,11.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.9672424237568034,11.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.9239360556684797,11.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.781733481592656,11.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.8223405934004904,11.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.8962156366546188,11.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.7519929297186412,11.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.876570601021035,11.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.7341583845715558,11.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.8111815054100526,11.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.698260827131246,11.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.7983402549028646,11.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.527816841675094,11.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,['A5PISO']
norR,1.8958981419915548,11.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norV,1.7319323103394313,11.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
norW,1.8552056019690477,11.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hypF,1.7017345564555728,11.0,2828531.0,carbamoyl phosphate phosphatase and [NiFe] hydrogenase maturation protein,b2712,
hydN,1.9524644487445666,11.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascG,1.6793916451668292,11.0,2832384.0,asc operon transcriptional repressor; prpBC operon repressor,b2714,
ascF,1.8730228798920274,11.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
ascB,1.7462685472165913,11.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycI,2.059329652417231,11.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.9256896416594596,11.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycG,1.9080573236018399,11.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"['HYD1pp', 'FHL']"
hycF,1.9109368280755339,11.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycE,1.8048856602409942,11.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycD,1.8989142031079462,11.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycC,1.7617562178239092,11.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycB,1.686979466821103,11.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,2.13271608331879,11.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,2.2070423593868043,11.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypB,1.9138351032878282,11.0,2844672.0,GTP hydrolase involved in nickel liganding into hydrogenases,b2727,
hypC,1.8269428402901082,11.0,2845222.0,hydrogenase maturation protein,b2728,
hypD,1.8167695613644959,11.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.785408311485118,11.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.8247263022241844,11.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
ygbA,1.6649154215804494,11.0,2849811.0,uncharacterized protein,b2732,
mutS,1.894236131383326,11.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,2.22868505430353,11.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,2.0298646674731837,11.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,2.006881516444628,11.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.832276793478576,11.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbL,1.8766837454966636,11.0,2856960.0,putative class II aldolase,b2738,['FCLPA']
ygbM,1.8248762396014686,11.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,1.8872608999956295,11.0,2859008.0,putative transporter,b2740,
rpoS,1.845004061682671,11.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,2.0890760838039815,11.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.8571977376268887,11.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
umpG,1.5543624146574484,11.0,2863104.0,broad specificity 5'(3')-nucleotidase and polyphosphatase,b2744,"['NTD11', 'NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD4', 'NTD2', 'PPA2', 'NTD3', 'PPA', 'NTD9', 'NTD7', 'NTD10']"
truD,1.7971586022646442,11.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.7979430089322086,11.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,1.834626750492592,11.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.823230477045403,11.0,2866176.0,cell division protein,b2748,
ygbE,2.0595873687690465,11.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.7223000642254096,11.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
cysN,1.8074540097484757,11.0,2867350.0,"sulfate adenylyltransferase, subunit 1",b2751,['SADT2']
cysD,1.55646067205899,11.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,['SADT2']
iap,2.0043644865072077,11.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbF,1.6948850808413907,11.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.7797157565025639,11.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.9964984956412384,11.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.8423022406807716,11.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,2.2189893136534895,11.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.9333605857405354,11.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,2.015406028485582,11.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,2.1830952033971864,11.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysH,1.801692197027611,11.0,2881536.0,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",b2762,"['PAPSR', 'PAPSR2']"
cysI,1.769113009882723,11.0,2881745.0,"sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",b2763,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
cysJ,1.825854019836478,11.0,2883584.0,"sulfite reductase, alpha subunit, flavoprotein",b2764,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
queD,1.767516913501948,11.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcN,1.7843052188323443,11.0,2886015.0,putative oxidoreductase,b2766,
ygcO,2.1908695894445582,11.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcP,2.116442250592675,11.0,2887680.0,putative antiterminator regulatory protein,b2768,
ygcQ,1.5870234269334942,11.0,2888277.0,putative flavoprotein,b2769,
ygcR,1.9059335642484343,11.0,2889728.0,putative flavoprotein,b2770,
ygcS,1.925976208476937,11.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcU,1.9150280618102795,11.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
ygcW,1.8469852113163343,11.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.885261727459434,11.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.7715185711106132,11.0,2895254.0,putative kinase,b2776,
queE,1.876934255758597,11.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,2.0530692600655294,11.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,2.206293070886142,11.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,2.0402202641706935,11.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.9563910294500844,11.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,1.819526036044071,11.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,2.061548511313602,11.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.5999137794787976,11.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.850276034626891,11.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
rlmD,1.9231667558580945,11.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.8058120976040726,11.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudD,1.7446619824995175,11.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudX,1.832117339152111,11.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
gudP,1.758171522763809,11.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
