,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
recA,1.633828517811201,14.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
mltB,1.444717601000829,14.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.5204202475061153,14.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.4891300860110968,14.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlM,1.483606285902514,14.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.8519035363046574,14.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
norV,1.4338139916155357,14.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
norW,1.5492390436638062,14.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hydN,1.5277607165194182,14.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascF,1.4666373488519018,14.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
hycH,1.6331693766552744,14.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycE,1.3926629275594349,14.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycC,1.4233468721775298,14.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycB,1.4564677889006759,14.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,1.8396430832264372,14.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,1.3855061376777065,14.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypC,1.405253923781905,14.0,2845222.0,hydrogenase maturation protein,b2728,
hypD,1.4893154218980504,14.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.446297365526102,14.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
ygbA,1.4142989588384356,14.0,2849811.0,uncharacterized protein,b2732,
mutS,1.5059462640552268,14.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,1.7338169650208002,14.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.5792614794416426,14.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,1.5814704505123043,14.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.6661233729964207,14.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbM,1.5408419078209878,14.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,1.5893550397248797,14.0,2859008.0,putative transporter,b2740,
rpoS,1.6173648213917329,14.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.620408227814837,14.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.4444377705976674,14.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
truD,1.5496854233694823,14.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.5638029087796173,14.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,1.5161568954305684,14.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.6805199680738787,14.0,2866176.0,cell division protein,b2748,
ygbE,1.7233284510923246,14.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysN,1.4817411464175738,14.0,2867350.0,"sulfate adenylyltransferase, subunit 1",b2751,['SADT2']
iap,1.4712815666570136,14.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbF,1.5864614770904915,14.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.7911032356664438,14.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.7601107470588435,14.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.741315596353222,14.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,1.8766423047065963,14.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,2.0328396699352322,14.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,1.7242804062954196,14.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,1.806100605184315,14.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysH,1.472443298835863,14.0,2881536.0,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",b2762,"['PAPSR', 'PAPSR2']"
cysJ,1.5233235019895595,14.0,2883584.0,"sulfite reductase, alpha subunit, flavoprotein",b2764,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
queD,1.5938204407798857,14.0,2885632.0,6-pyruvoyl tetrahydrobiopterin synthase (PTPS),b2765,['CPH4S']
ygcN,1.6574406181443269,14.0,2886015.0,putative oxidoreductase,b2766,
ygcO,1.7570456115804758,14.0,2887277.0,putative 4Fe-4S cluster-containing protein,b2767,
ygcS,1.5123235188469935,14.0,2889891.0,putative MFS sugar transporter; membrane protein,b2771,
ygcU,1.6074198739635992,14.0,2891776.0,putative FAD-linked oxidoreductase,b4463,
ygcW,1.5958028049011603,14.0,2892846.0,putative SDR family oxidoreductase,b2774,
yqcE,1.577939484363818,14.0,2893950.0,"putative MFS transporter, inner membrane protein",b2775,
ygcE,1.7037406707173646,14.0,2895254.0,putative kinase,b2776,
queE,1.5539676142278607,14.0,2898105.0,7-carboxy-7-deazaguanine synthase; queosine biosynthesis,b2777,
yqcG,1.3771007469849588,14.0,2898944.0,membrane stress resistance protein,b4682,
ygcG,1.6069939299731826,14.0,2899069.0,"TPM domain protein, putative phosphatase",b2778,
eno,1.5788627616945377,14.0,2900001.0,enolase,b2779,['ENO']
pyrG,1.5316495188962942,14.0,2901387.0,CTP synthetase,b2780,['CTPS2']
mazG,1.5671670739044399,14.0,2903252.0,nucleoside triphosphate pyrophosphohydrolase,b2781,"['NTPP4', 'NTPP5', 'NTPP1', 'NTPP7', 'NTPP8', 'NTPP3', 'NTPP6', 'NTPP2']"
mazF,2.200758717826592,14.0,2904114.0,"mRNA interferase toxin, antitoxin is MazE",b2782,
mazE,1.667636526109753,14.0,2904576.0,antitoxin of the ChpA-ChpR toxin-antitoxin system,b2783,
relA,1.6143113554049968,14.0,2904775.0,(p)ppGpp synthetase I/GTP pyrophosphokinase,b2784,"['GTPDPK', 'GDPDPK']"
rlmD,1.6204253806892719,14.0,2908160.0,"23S rRNA m(5)U1939 methyltransferase, SAM-dependent",b2785,
barA,1.6909895309423588,14.0,2908415.0,"hybrid sensory histidine kinase, in two-component regulatory system with UvrY",b2786,
gudD,1.4682632391802253,14.0,2912256.0,D-glucarate dehydratase 1,b2787,['GLCRD']
gudX,1.4793661161830731,14.0,2912764.0,"glucarate dehydratase-related protein, substrate unknown",b2788,['GLCRD']
gudP,1.5707816455443802,14.0,2914304.0,putative D-glucarate transporter,b2789,"['GALCTt2rpp', 'GLYCAt2rpp', 'GLCRt2rpp']"
yqcA,1.499991303529028,14.0,2915893.0,"short-chain flavodoxin, FMN-binding",b2790,
truC,1.4573013474197305,14.0,2916360.0,"tRNA(Ile1,Asp) pseudouridine(65) synthase",b2791,
yqcC,1.4985736969755856,14.0,2917376.0,DUF446 family protein,b2792,
syd,1.8353815757829208,14.0,2918400.0,SecY-interacting protein,b2793,
queF,2.031596073013218,14.0,2918706.0,7-cyano-7-deazaguanine reductase (NADPH-dependent),b2794,['CDGR']
ygdH,1.4883520706857596,14.0,2919666.0,UPF0717 family protein,b2795,
sdaC,1.682770620054475,14.0,2922496.0,putative serine transporter,b2796,['SERt2rpp']
sdaB,1.436072943353973,14.0,2922934.0,L-serine dehydratase 2,b2797,['SERD_L']
ygdG,1.51991893118344,14.0,2924544.0,"Ssb-binding protein, misidentified as ExoIX",b2798,
fucO,1.6115522983958488,14.0,2925223.0,"L-1,2-propanediol oxidoreductase",b2799,['LCARS']
fucA,1.702966343665148,14.0,2926592.0,L-fuculose-1-phosphate aldolase,b2800,['FCLPA']
fucP,1.491228572429363,14.0,2928640.0,L-fucose transporter,b2801,['FUCtpp']
fucI,1.6124368893265275,14.0,2928942.0,L-fucose isomerase,b2802,['FCI']
fucK,1.508445843691123,14.0,2930796.0,L-fuculokinase,b2803,['FCLK']
fucU,1.4283565431275647,14.0,2932246.0,L-fucose mutarotase,b2804,
fucR,1.7540218245009944,14.0,2932736.0,l-fucose operon activator,b2805,
rlmM,1.51330960468449,14.0,2933501.0,"23S rRNA C2498 2'-O-ribose methyltransferase, SAM-dependent",b2806,
ygdD,1.6080217072154543,14.0,2934784.0,UPF0382 family inner membrane protein,b2807,
ygdI,1.978407688475806,14.0,2936320.0,DUF903 family verified lipoprotein,b2809,
csdA,1.4141525050726456,14.0,2936832.0,cysteine sulfinate desulfinase,b2810,['CYSSADS']
csdE,1.3857214580161208,14.0,2937900.0,CsdA-binding activator; Fe-S protein,b2811,
tcdA,1.4864042520987364,14.0,2938880.0,tRNA threonylcarbamoyladenosine dehydratase; sulfur acceptor for CsdA,b2812,
mltA,1.4482784088402718,14.0,2939439.0,membrane-bound lytic murein transglycosylase A,b2813,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
amiC,1.6171428065113187,14.0,2941115.0,N-acetylmuramoyl-L-alanine amidase,b2817,"['AGM4PApp', 'AGM3PApp']"
argA,1.594172904455192,14.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,['ACGS']
recD,1.4950090888585392,14.0,2943993.0,"exonuclease V (RecBCD complex), alpha chain",b2819,
recB,1.5232937864161886,14.0,2949120.0,"exonuclease V (RecBCD complex), beta subunit",b2820,
ptrA,1.5537464367364708,14.0,2949354.0,protease III,b2821,
recC,1.597268124231874,14.0,2952418.0,"exonuclease V (RecBCD complex), gamma chain",b2822,
ppdC,1.6550691136944036,14.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,1.6256638350275106,14.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.785711528474511,14.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ppdA,1.4708999240974254,14.0,2957312.0,putative prepilin peptidase-dependent protein,b2826,
thyA,1.4985994155269904,14.0,2957719.0,thymidylate synthetase,b2827,['TMDS']
lgt,1.5005725744985836,14.0,2959360.0,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase,b2828,
ptsP,1.5737805854725941,14.0,2959546.0,PEP-protein phosphotransferase enzyme I; GAF domain containing protein,b2829,
rppH,1.6031065215204598,14.0,2961805.0,RNA pyrophosphohydrolase,b2830,
mutH,1.6547632796698055,14.0,2963456.0,methyl-directed mismatch repair protein,b2831,
ygdQ,1.542651303025602,14.0,2963778.0,UPF0053 family inner membrane protein,b2832,
ygdR,1.5820292454089255,14.0,2964629.0,DUF903 family verified lipoprotein,b2833,
tas,1.4256462566107388,14.0,2965504.0,putative NADP(H)-dependent aldo-keto reductase,b2834,
aas,1.626222023547289,14.0,2967213.0,fused 2-acylglycerophospho-ethanolamine acyl transferase/acyl-acyl carrier protein synthetase,b2836,"['AACPS5', '2AGPGAT120', 'AACPS2', '2AGPGAT180', '2AGPEAT141', '2AGPGAT140', '2AGPEAT140', '2AGPEAT181', '2AGPGAT181', 'AACPS8', 'AACPS1', 'AACPS9', '2AGPEAT160', '2AGPEAT161', '2AGPGAT141', 'AACPS6', '2AGPEAT120', 'AACPS3', 'AACPS7', '2AGPEAT180', '2AGPGAT160', 'AACPS4', '2AGPGAT161']"
galR,1.4484965024448893,14.0,2969957.0,galactose-inducible d-galactose regulon transcriptional repressor; autorepressor,b2837,
lysA,1.645579254817255,14.0,2971648.0,"diaminopimelate decarboxylase, PLP-binding",b2838,['DAPDC']
ygeA,1.4203110836497008,14.0,2973696.0,Asp/Glu_racemase family protein,b2840,
araE,1.5497305273858135,14.0,2974122.0,arabinose transporter,b2841,['ARBt2rpp']
kduI,1.5197775395074429,14.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.652704966842222,14.0,2977792.0,short chain acyltransferase,b2844,
yqeG,1.7575063161320357,14.0,2979840.0,putative transporter,b2845,
yqeH,1.7372807934445416,14.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.585726882401492,14.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,1.723710456185079,14.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.587503939049682,14.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.7323251914513935,14.0,2983293.0,uncharacterized protein,b2849,
ygeH,1.6584882055297692,14.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.3269957516993027,14.0,2987008.0,uncharacterized protein,b2853,
pbl,1.4538732389155924,14.0,2987297.0,No_gene_product,b2854,
ygeK,1.4629608328636923,14.0,2988032.0,No_gene_product,b2856,
ygeO,1.5021723733381174,14.0,2989320.0,No_gene_product,b2859,
ygeQ,1.9151858782566193,14.0,2992128.0,No_gene_product,b2863,
ygeR,1.628684317998994,14.0,2992494.0,LysM domain-containing M23 family putative peptidase; septation lipoprotein,b2865,
xdhA,1.4898403099204283,14.0,2993703.0,"xanthine dehydrogenase, molybdenum binding subunit",b2866,"['XAND', 'HXAND']"
xdhC,1.5379384045954152,14.0,2996847.0,"xanthine dehydrogenase, Fe-S binding subunit",b2868,"['XAND', 'HXAND']"
ygeV,1.6139571978217377,14.0,2998272.0,putative sigma-54-interacting transcriptional activator,b2869,
ygeW,1.733956310151507,14.0,3000320.0,putative carbamoyltransferase,b2870,
ygeX,1.612052595973847,14.0,3000868.0,"2,3-diaminopropionate ammonia lyase, PLP-dependent",b2871,['DAPAL']
ygeY,1.7293724780741402,14.0,3002368.0,putative peptidase,b2872,
hyuA,1.4849601737242732,14.0,3003386.0,D-stereospecific phenylhydantoinase,b2873,
yqeA,1.8730984175624747,14.0,3004819.0,putative amino acid kinase,b2874,['CBMKr']
yqeC,1.7940968582186703,14.0,3007645.0,putative selenium-dependent hydroxylase accessory protein,b2876,
ygfK,1.639528290262019,14.0,3009418.0,putative Fe-S subunit oxidoreductase subunit,b2878,
ssnA,1.5861734865553634,14.0,3012608.0,putative chlorohydrolase/aminohydrolase,b2879,
ygfM,1.6248214166998725,14.0,3014656.0,putative oxidoreductase,b2880,
xdhD,1.6807860665857575,14.0,3014674.0,"putative hypoxanthine oxidase, molybdopterin-binding/Fe-S binding",b2881,
xanQ,1.4692324792500702,14.0,3017709.0,xanthine permease,b2882,['XANt2pp']
guaD,1.6238864814112979,14.0,3019124.0,guanine deaminase,b2883,['GUAD']
ygfQ,1.55225386731047,14.0,3020479.0,,,
ygfS,1.5195060838176897,14.0,3021882.0,putative 4Fe-4S ferredoxin-type oxidoreductase subunit,b2886,
uacT,1.8097624927903635,14.0,3024725.0,uric acid permease,b2888,
yqfG,1.9412360559323123,14.0,3026175.0,uncharacterized protein,b4684,
idi,1.856705565275054,14.0,3026944.0,isopentenyl diphosphate isomerase,b2889,['IPDDI']
lysS,1.5241542254880243,14.0,3027015.0,"lysine tRNA synthetase, constitutive",b2890,['LYSTRS']
prfB,1.6001468387567814,14.0,3028992.0,peptide chain release factor RF-2,b2891,
recJ,1.4471549590504893,14.0,3031040.0,"ssDNA exonuclease, 5' --> 3'-specific",b2892,
dsbC,1.5998360186111582,14.0,3031470.0,protein disulfide isomerase II,b2893,"['DSBCGT', 'TDSR1']"
xerD,1.6286033268168005,14.0,3033088.0,site-specific tyrosine recombinase,b2894,
fldB,1.5953296267317252,14.0,3033213.0,flavodoxin 2,b2895,"['RNTR3c2', 'FLDR2', 'RNTR4c2', 'RNTR1c2', 'MECDPDH5', 'POR5', 'RNTR2c2']"
cptA,1.7728100054644884,14.0,3033774.0,toxin of CptAB toxin-antitoxin pair,b2896,
sdhE,1.8229681047116473,14.0,3034162.0,flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair,b2897,
ygfZ,1.6187620665980227,14.0,3035136.0,"iron-sulfur cluster repair protein, plumbagin resistance",b2898,
yqfB,1.6395750450620985,14.0,3036672.0,UPF0267 family protein,b2900,
bglA,1.7526637690425226,14.0,3037020.0,6-phospho-beta-glucosidase A,b2901,['AB6PGH']
ygfF,1.4192426197320096,14.0,3039232.0,putative NAD(P)-dependent oxidoreductase,b2902,
gcvP,1.4834063844198915,14.0,3039526.0,"glycine decarboxylase, PLP-dependent, subunit P of glycine cleavage complex",b2903,['GLYCL']
gcvT,1.7860423473031357,14.0,3043328.0,"aminomethyltransferase, tetrahydrofolate-dependent, subunit (T protein) of glycine cleavage complex",b2905,['GLYCL']
ubiH,1.5151103590559898,14.0,3045698.0,"2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding",b2907,['OMPHHX']
pepP,1.5074086555585247,14.0,3047424.0,proline aminopeptidase P II,b2908,
ygfB,1.9164502837494657,14.0,3048224.0,UPF0149 family protein,b2909,
zapA,1.8022232032786552,14.0,3048970.0,FtsZ stabilizer,b2910,
fau,1.7314831564848252,14.0,3049599.0,5-formyltetrahydrofolate cyclo-ligase family protein,b2912,['FOMETRi']
ibsC,1.9004787857087595,14.0,3050248.0,toxic membrane protein,b4665,
serA,1.440814344303072,14.0,3051520.0,D-3-phosphoglycerate dehydrogenase,b2913,['PGCD']
yqfE,1.760827512270287,14.0,3053056.0,No_gene_product,b2915,
argP,1.671435825301824,14.0,3053568.0,transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor,b2916,
scpA,1.6164769008065198,14.0,3055616.0,methylmalonyl-CoA mutase,b2917,['MMM']
argK,1.5104563339281256,14.0,3056345.0,membrane ATPase/protein kinase,b2918,
scpB,1.4320524608976273,14.0,3057664.0,"methylmalonyl-CoA decarboxylase, biotin-independent",b2919,['MMCD']
scpC,1.4434102073427284,14.0,3058160.0,propionyl-CoA:succinate CoA transferase,b2920,['PPCSCT']
ygfI,1.5625097462540003,14.0,3059712.0,putative DNA-binding transcriptional regulator,b2921,
yggE,1.5895776214659865,14.0,3060698.0,oxidative stress defense protein,b2922,
argO,1.5507857854678797,14.0,3061760.0,arginine transporter,b2923,"['LYSt3pp', 'ARGt3pp']"
mscS,1.4346965457863192,14.0,3062305.0,"mechanosensitive channel protein, small conductance",b2924,
fbaA,1.5533974091091611,14.0,3063808.0,"fructose-bisphosphate aldolase, class II",b2925,"['FBA', 'FBA3']"
pgk,1.7863111973903258,14.0,3065856.0,phosphoglycerate kinase,b2926,['PGK']
epd,1.617358381850998,14.0,3066030.0,D-erythrose 4-phosphate dehydrogenase,b2927,['E4PD']
yggC,1.5651211763476467,14.0,3067904.0,putative PanK family P-loop kinase,b2928,
yggD,1.6904022700529302,14.0,3068044.0,MtlR family putative transcriptional repressor,b2929,
yggF,1.4747742074340766,14.0,3068575.0,"fructose 1,6 bisphosphatase isozyme",b2930,['FBP']
yggP,1.5215421825954485,14.0,3069952.0,putative Zn-binding dehydrogenase,b4465,
cmtA,1.7242247156579023,14.0,3072000.0,putative mannitol-specific PTS IIB and IIC components,b2933,
cmtB,1.5377205875801547,14.0,3072245.0,putative mannitol-specific enzyme IIA component of PTS,b2934,
tktA,1.626945207321616,14.0,3073002.0,"transketolase 1, thiamine triphosphate-binding",b2935,"['TKT1', 'TKT2']"
loiP,1.6518988294154975,14.0,3075271.0,"Phe-Phe periplasmic metalloprotease, OM lipoprotein; low salt-inducible; Era-binding heat shock protein",b2936,
speB,1.6332623035904277,14.0,3076235.0,agmatinase,b2937,['AGMT']
speA,1.6706649880021935,14.0,3077293.0,"biosynthetic arginine decarboxylase, PLP-binding",b2938,['ARGDCpp']
yqgB,2.0496228085188486,14.0,3079278.0,uncharacterized protein,b2939,
yqgC,1.739433026966546,14.0,3079680.0,uncharacterized protein,b2940,
metK,1.559535971471608,14.0,3080192.0,S-adenosylmethionine synthetase,b2942,['METAT']
galP,1.5141704958493434,14.0,3081642.0,D-galactose transporter,b2943,"['GLCt2pp', 'GALt2pp']"
yggI,1.7326402680731918,14.0,3083113.0,Zn-dependent metalloprotease-related protein,b2944,
endA,1.5066131926376143,14.0,3084288.0,DNA-specific endonuclease I,b2945,
rsmE,1.6200188258686594,14.0,3084492.0,"16S rRNA m(3)U1498 methyltransferase, SAM-dependent",b2946,
gshB,1.4757103050232059,14.0,3085236.0,glutathione synthetase,b2947,['GTHS']
yqgE,1.6988850605275443,14.0,3086336.0,uncharacterized protein,b2948,
yqgF,1.8679829797010818,14.0,3086858.0,putative Holliday junction resolvase,b2949,
yggR,1.5907459126175283,14.0,3088384.0,putative PilT family AAA+ ATPase,b2950,
yggS,1.708200429287072,14.0,3088456.0,"UPF0001 family protein, PLP-binding",b2951,
yggT,1.7551607716318878,14.0,3089178.0,putative inner membrane protein; compensates for loss in K+ uptake,b2952,
yggU,1.6007421714041636,14.0,3089920.0,UPF0235 family protein,b2953,
rdgB,1.5118359919039803,14.0,3090432.0,dITP/XTP pyrophosphatase,b2954,"['NTPP11', 'NTPP9', 'NTPP10']"
yggW,1.439956562724472,14.0,3090625.0,HemN family putative oxidoreductase,b2955,
yggM,1.7055430096942852,14.0,3092480.0,DUF1202 family putative secreted protein,b2956,
ansB,1.5702940067837377,14.0,3093040.0,periplasmic L-asparaginase 2,b2957,"['GLUNpp', 'ASNNpp']"
yggN,1.5740695758994334,14.0,3094528.0,DUF2884 family putative periplasmic protein,b2958,
yggL,1.472888540362431,14.0,3095165.0,DUF469 family protein,b2959,
trmI,1.4565547634103413,14.0,3095491.0,"tRNA m(7)G46 methyltransferase, SAM-dependent",b2960,
yggX,1.9749051052474211,14.0,3097600.0,oxidative damage protective factor for iron-sulfur proteins,b2962,
mltC,1.5395141540451773,14.0,3098624.0,membrane-bound lytic murein transglycosylase C,b2963,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
nupG,1.7246939139591189,14.0,3099072.0,nucleoside transporter,b2964,"['DCYTt2pp', 'THMDt2pp', 'INSt2pp', 'ADNt2pp', 'URIt2pp', 'DURIt2pp', 'DGSNt2pp', 'DINSt2pp', 'DADNt2pp', 'CYTDt2pp', 'GSNt2pp']"
speC,1.471186700302186,14.0,3100378.0,"ornithine decarboxylase, constitutive",b2965,['ORNDC']
yqgA,1.5526961870737261,14.0,3102911.0,DUF554 family putative inner membrane protein,b2966,
yghD,1.4327426153930423,14.0,3103948.0,putative membrane-anchored secretion pathway M-type protein,b2968,
yghE,1.494144454996362,14.0,3104768.0,No_gene_product,b2969,
yghF,1.53501313407302,14.0,3105451.0,No_gene_product,b2970,
yghG,1.676363527301059,14.0,3106816.0,secretin (GspDbeta) OM localization lipoprotein pilotin,b2971,
pppA,1.748160966650104,14.0,3106901.0,bifunctional prepilin leader peptidase/ methylase,b2972,
yghJ,1.6694934597249838,14.0,3107908.0,,,
glcA,1.5030264355088343,14.0,3112960.0,glycolate transporter,b2975,"['GLYCLTt2rpp', 'D__LACt2pp', 'L__LACt2rpp']"
glcB,1.5199425995582925,14.0,3114992.0,malate synthase G,b2976,['MALS']
glcG,1.7189691090022337,14.0,3117185.0,DUF336 family protein,b2977,
glcE,1.5053862652507122,14.0,3119104.0,glycolate oxidase FAD binding subunit,b4468,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcD,1.5400150618878858,14.0,3121152.0,"glycolate oxidase subunit, FAD-linked",b2979,"['GLYCTO4', 'GLYCTO3', 'GLYCTO2']"
glcC,1.549371265140606,14.0,3121630.0,glycolate-inducible glc operon transcriptional repressor; autorepressor,b2980,
yghO,1.510790191095222,14.0,3123200.0,No_gene_product,b2981,
yghQ,1.4339546180699199,14.0,3125248.0,putative inner membrane polysaccharide flippase,b2983,
yghT,1.6704693097013092,14.0,3127489.0,putative ATP-binding protein,b2986,
pitB,1.4649155372749738,14.0,3129344.0,phosphate transporter,b2987,['PIt2rpp']
gss,1.6089599872629752,14.0,3130021.0,glutathionylspermidine amidase and glutathionylspermidine synthetase,b2988,"['GSPMDS', 'GSPMDA']"
yghU,1.512396650062242,14.0,3132085.0,putative S-transferase,b2989,
hybG,1.5944734446038906,14.0,3133074.0,hydrogenase 2 accessory protein,b2990,
hybF,1.509869750995397,14.0,3133440.0,protein involved with the maturation of hydrogenases 1 and 2,b2991,
hybE,1.543760045241126,14.0,3133669.0,hydrogenase 2-specific chaperone,b2992,
hybD,1.4126388723577183,14.0,3134150.0,maturation protease for hydrogenase 2,b2993,
hybC,1.5826588133915538,14.0,3134644.0,"hydrogenase 2, large subunit",b2994,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybB,1.694261578066379,14.0,3136344.0,putative hydrogenase 2 cytochrome b type component,b2995,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
hybO,1.43444471198735,14.0,3139584.0,"hydrogenase 2, small subunit",b2997,"['HYD3pp', 'HYD2pp', 'HYD1pp']"
yghW,1.3831366398182283,14.0,3139808.0,DUF2623 family protein,b2998,
yqhA,1.8113255701442417,14.0,3142335.0,UPF0114 family putative inner membrane protein,b3002,
exbD,1.5739035634550766,14.0,3144176.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3005,"['FE3HOXtonex', 'FE3DHBZStonex', 'FEOXAMtonex', 'FECRMtonex', 'FE3DCITtonex', 'CPGNtonex', 'CBL1tonex', 'ADOCBLtonex', 'FEENTERtonex', 'CBItonex']"
exbB,1.41811840510223,14.0,3144608.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3006,"['FE3HOXtonex', 'FE3DHBZStonex', 'FEOXAMtonex', 'FECRMtonex', 'FE3DCITtonex', 'CPGNtonex', 'CBL1tonex', 'ADOCBLtonex', 'FEENTERtonex', 'CBItonex']"
metC,1.60173637901376,14.0,3145728.0,"cystathionine beta-lyase, PLP-dependent",b3008,"['CYSDS', 'CYSTL']"
yqhC,1.7107947876883223,14.0,3147776.0,transcriptional activator of yqhD,b3010,
yqhD,1.4530701379524518,14.0,3149824.0,"aldehyde reductase, NADPH-dependent",b3011,
dkgA,1.6557411437221385,14.0,3149981.0,"2,5-diketo-D-gluconate reductase A",b3012,"['ALR2', 'DKGLCNR1']"
yqhG,1.4020362316907073,14.0,3151872.0,DUF3828 family putative periplasmic protein,b3013,
ftsP,1.4518312290528554,14.0,3154615.0,septal ring component that protects the divisome from stress; multicopy suppressor of ftsI(Ts),b3017,
plsC,1.6436013192675683,14.0,3156102.0,1-acyl-sn-glycerol-3-phosphate acyltransferase,b3018,"['AGPAT180', 'AGPAT160', 'AGPAT120', 'AGPAT161', 'AGPAT141', 'AGPAT181', 'AGPAT140']"
parC,1.4330837932421208,14.0,3157073.0,"DNA topoisomerase IV, subunit A",b3019,
mqsR,1.9612748217480416,14.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiV,1.6131652533166017,14.0,3162112.0,transcriptional repressor for mcbR biofilm gene,b3023,
ygiW,1.4854277477710995,14.0,3162642.0,hydrogen peroxide and cadmium resistance periplasmic protein; stress-induced OB-fold protein,b3024,
qseB,1.607802099362624,14.0,3163186.0,quorum sensing DNA-binding response regulator in two-component regulatory system with QseC,b3025,
