,Multiplicity,Group Num,Start Position,Product,Gene Name,Reactions
argA,1.4900357688718584,30.0,2942976.0,amino acid N-acetyltransferase and inactive acetylglutamate kinase,b2818,frozenset({<Reaction ACGS at 0x7fcfa6bdb588>})
ptrA,1.4723575486890357,30.0,2949354.0,protease III,b2821,
recC,1.4359832437550115,30.0,2952418.0,"exonuclease V (RecBCD complex), gamma chain",b2822,
ppdC,1.5448712765717858,30.0,2955799.0,putative prepilin peptidase-dependent protein,b2823,
ygdB,1.433732782013145,30.0,2956107.0,DUF2509 family protein,b2824,
ppdB,1.5431340424993523,30.0,2956511.0,putative prepilin peptidase-dependent protein,b2825,
ppdA,1.5633318421759317,30.0,2957312.0,putative prepilin peptidase-dependent protein,b2826,
rppH,1.6637827404814698,30.0,2961805.0,RNA pyrophosphohydrolase,b2830,
ygdQ,1.5419768332446906,30.0,2963778.0,UPF0053 family inner membrane protein,b2832,
galR,1.551321131333886,30.0,2969957.0,galactose-inducible d-galactose regulon transcriptional repressor; autorepressor,b2837,
lysA,1.4832844673177183,30.0,2971648.0,"diaminopimelate decarboxylase, PLP-binding",b2838,frozenset({<Reaction DAPDC at 0x7fcfa6ab4f98>})
araE,1.4742662410021994,30.0,2974122.0,arabinose transporter,b2841,frozenset({<Reaction ARBt2rpp at 0x7fcfa6b65a58>})
kduD,1.5407321721698846,30.0,2975855.0,2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase; KDG oxidoreductase; 20-ketosteroid reductase,b2842,
kduI,1.6002827694603474,30.0,2976646.0,hexuronate isomerase,b2843,
yqeF,1.6719986708903565,30.0,2977792.0,short chain acyltransferase,b2844,
yqeG,1.7518341154974002,30.0,2979840.0,putative transporter,b2845,
yqeH,1.8321886808027446,30.0,2980894.0,putative LuxR family transcriptional regulator,b2846,
yqeI,1.668784028703085,30.0,2981888.0,putative transcriptional regulator,b2847,
yqeJ,1.6053982263706132,30.0,2982662.0,uncharacterized protein,b2848,
yqeL,1.5027150258466984,30.0,2983177.0,uncharacterized protein,b4683,
yqeK,1.8835875323977054,30.0,2983293.0,uncharacterized protein,b2849,
ygeG,1.6295669182724533,30.0,2984626.0,SycD-like chaperone family TPR-repeat-containing protein,b2851,
ygeH,1.83296944329178,30.0,2985452.0,putative transcriptional regulator,b2852,
ygeI,1.7054735224848294,30.0,2987008.0,uncharacterized protein,b2853,
pbl,1.5991324628927521,30.0,2987297.0,No_gene_product,b2854,
ygeK,1.6205464259776639,30.0,2988032.0,No_gene_product,b2856,
ygeN,1.5627753026930307,30.0,2988672.0,No_gene_product,b2858,
ygeO,1.531654199276783,30.0,2989320.0,No_gene_product,b2859,
ygeQ,1.9341468142699636,30.0,2992128.0,No_gene_product,b2863,
ygeV,1.6264920937429488,30.0,2998272.0,putative sigma-54-interacting transcriptional activator,b2869,
ygeW,1.4895379979122447,30.0,3000320.0,putative carbamoyltransferase,b2870,
yqeC,1.5366955711782453,31.0,3007645.0,putative selenium-dependent hydroxylase accessory protein,b2876,
ygfK,1.5379053894723018,31.0,3009418.0,putative Fe-S subunit oxidoreductase subunit,b2878,
ssnA,1.4554920114904444,31.0,3012608.0,putative chlorohydrolase/aminohydrolase,b2879,
ygfM,1.530761391713711,31.0,3014656.0,putative oxidoreductase,b2880,
guaD,1.56629794739487,31.0,3019124.0,guanine deaminase,b2883,frozenset({<Reaction GUAD at 0x7fcfa68ec4a8>})
ygfS,1.5233093820291421,31.0,3021882.0,putative 4Fe-4S ferredoxin-type oxidoreductase subunit,b2886,
idi,1.6843411765116516,31.0,3026944.0,isopentenyl diphosphate isomerase,b2889,frozenset({<Reaction IPDDI at 0x7fcfa68cde10>})
dsbC,1.8410884493882402,31.0,3031470.0,protein disulfide isomerase II,b2893,"frozenset({<Reaction DSBCGT at 0x7fcfa6a79eb8>, <Reaction TDSR1 at 0x7fcfa65a16d8>})"
xerD,1.569151080501104,31.0,3033088.0,site-specific tyrosine recombinase,b2894,
sdhE,1.4824441266216342,31.0,3034162.0,flavinator of succinate dehydrogenase; antitoxin of CptAB toxin-antitoxin pair,b2897,
yqfA,1.6206492551478944,31.0,3035847.0,hemolysin III family HylIII inner membrane protein,b2899,
bglA,1.611438215216737,31.0,3037020.0,6-phospho-beta-glucosidase A,b2901,frozenset({<Reaction AB6PGH at 0x7fcfa6c33f28>})
gcvH,1.3682219081488012,31.0,3042518.0,glycine cleavage complex lipoylprotein,b2904,frozenset({<Reaction GLYCL at 0x7fcfa6935c18>})
fau,1.587600765011651,32.0,3049599.0,5-formyltetrahydrofolate cyclo-ligase family protein,b2912,frozenset({<Reaction FOMETRi at 0x7fcfa69973c8>})
ibsC,1.786644030730277,32.0,3050248.0,toxic membrane protein,b4665,
serA,1.453491813321227,32.0,3051520.0,D-3-phosphoglycerate dehydrogenase,b2913,frozenset({<Reaction PGCD at 0x7fcfa66ff128>})
rpiA,1.5160856169857635,32.0,3052024.0,"ribose 5-phosphate isomerase, constitutive",b2914,frozenset({<Reaction RPI at 0x7fcfa6630710>})
argP,1.4352733636128763,32.0,3053568.0,transcriptional regulator for arginine transport and DNA replication genes; replication initiation inhibitor,b2916,
scpA,1.4857822703106995,32.0,3055616.0,methylmalonyl-CoA mutase,b2917,frozenset({<Reaction MMM at 0x7fcfa67a2390>})
ygfI,1.7004239088459532,32.0,3059712.0,putative DNA-binding transcriptional regulator,b2921,
mscS,1.5305608799841834,32.0,3062305.0,"mechanosensitive channel protein, small conductance",b2924,
fbaA,1.4798175254528612,32.0,3063808.0,"fructose-bisphosphate aldolase, class II",b2925,"frozenset({<Reaction FBA3 at 0x7fcfa6a53e80>, <Reaction FBA at 0x7fcfa6a53d68>})"
pgk,1.5944944217552008,32.0,3065856.0,phosphoglycerate kinase,b2926,frozenset({<Reaction PGK at 0x7fcfa66ff470>})
yggC,1.4437909912197595,32.0,3067904.0,putative PanK family P-loop kinase,b2928,
yggD,1.6890461761104176,32.0,3068044.0,MtlR family putative transcriptional repressor,b2929,
cmtA,1.570387381222326,32.0,3072000.0,putative mannitol-specific PTS IIB and IIC components,b2933,
speA,1.576827068092594,32.0,3077293.0,"biosynthetic arginine decarboxylase, PLP-binding",b2938,frozenset({<Reaction ARGDCpp at 0x7fcfa6b706a0>})
yqgB,1.5379568446346756,32.0,3079278.0,uncharacterized protein,b2939,
yggI,1.5763860813307078,32.0,3083113.0,Zn-dependent metalloprotease-related protein,b2944,
yqgF,1.5678715737299809,32.0,3086858.0,putative Holliday junction resolvase,b2949,
yggU,1.493184922589997,32.0,3089920.0,UPF0235 family protein,b2953,
rdgB,1.4185316153078347,32.0,3090432.0,dITP/XTP pyrophosphatase,b2954,"frozenset({<Reaction NTPP10 at 0x7fcfa6717a20>, <Reaction NTPP11 at 0x7fcfa6717c50>, <Reaction NTPP9 at 0x7fcfa6724470>})"
yggM,1.573252259202796,32.0,3092480.0,DUF1202 family putative secreted protein,b2956,
yggL,1.8894761334164207,32.0,3095165.0,DUF469 family protein,b2959,
trmI,1.549175651645821,32.0,3095491.0,"tRNA m(7)G46 methyltransferase, SAM-dependent",b2960,
mutY,1.4818519485647763,32.0,3096576.0,adenine DNA glycosylase,b2961,
nupG,1.5512144658217002,32.0,3099072.0,nucleoside transporter,b2964,"frozenset({<Reaction THMDt2pp at 0x7fcfa65a1e10>, <Reaction INSt2pp at 0x7fcfa68cda20>, <Reaction ADNt2pp at 0x7fcfa6c09240>, <Reaction DCYTt2pp at 0x7fcfa6abfe80>, <Reaction URIt2pp at 0x7fcfa6594898>, <Reaction DADNt2pp at 0x7fcfa6aa7eb8>, <Reaction DGSNt2pp at 0x7fcfa6aceac8>, <Reaction DURIt2pp at 0x7fcfa6a86eb8>, <Reaction DINSt2pp at 0x7fcfa6a6e128>, <Reaction CYTDt2pp at 0x7fcfa6aa7940>, <Reaction GSNt2pp at 0x7fcfa68e07b8>})"
yghG,1.5524202091833792,33.0,3106816.0,secretin (GspDbeta) OM localization lipoprotein pilotin,b2971,
glcA,1.4941665497638357,33.0,3112960.0,glycolate transporter,b2975,"frozenset({<Reaction D__LACt2pp at 0x7fcfa6aa7ba8>, <Reaction GLYCLTt2rpp at 0x7fcfa69352b0>, <Reaction L__LACt2rpp at 0x7fcfa6862550>})"
glcG,1.5720110270385894,33.0,3117185.0,DUF336 family protein,b2977,
glcC,1.4425989071656424,33.0,3121630.0,glycolate-inducible glc operon transcriptional repressor; autorepressor,b2980,
yghO,1.6175667171954442,33.0,3123200.0,No_gene_product,b2981,
yghQ,1.4912752503690354,33.0,3125248.0,putative inner membrane polysaccharide flippase,b2983,
yghS,1.6704883270517268,33.0,3127296.0,putative ATP-binding protein,b2985,
gss,1.589022970879582,33.0,3130021.0,glutathionylspermidine amidase and glutathionylspermidine synthetase,b2988,"frozenset({<Reaction GSPMDS at 0x7fcfa68e0a90>, <Reaction GSPMDA at 0x7fcfa68e0828>})"
yghU,1.5093556141962106,33.0,3132085.0,putative S-transferase,b2989,
hybD,1.69300148366508,33.0,3134150.0,maturation protease for hydrogenase 2,b2993,
hybC,1.6263619029734244,33.0,3134644.0,"hydrogenase 2, large subunit",b2994,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction HYD3pp at 0x7fcfa68a8d68>, <Reaction HYD2pp at 0x7fcfa68a8cf8>})"
hybB,1.571598576649816,33.0,3136344.0,putative hydrogenase 2 cytochrome b type component,b2995,"frozenset({<Reaction HYD1pp at 0x7fcfa68a84a8>, <Reaction HYD3pp at 0x7fcfa68a8d68>, <Reaction HYD2pp at 0x7fcfa68a8cf8>})"
yghW,1.3973133052837887,33.0,3139808.0,DUF2623 family protein,b2998,
yqhA,1.6869019381056223,33.0,3142335.0,UPF0114 family putative inner membrane protein,b3002,
exbD,1.4008275240942332,33.0,3144176.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3005,"frozenset({<Reaction FECRMtonex at 0x7fcfa69fe630>, <Reaction FE3DCITtonex at 0x7fcfa69ee6d8>, <Reaction CPGNtonex at 0x7fcfa6af3710>, <Reaction ADOCBLtonex at 0x7fcfa6c09710>, <Reaction CBL1tonex at 0x7fcfa6b2d710>, <Reaction FE3HOXtonex at 0x7fcfa69eed30>, <Reaction FEENTERtonex at 0x7fcfa69fe940>, <Reaction CBItonex at 0x7fcfa6b2dba8>, <Reaction FEOXAMtonex at 0x7fcfa69fefd0>, <Reaction FE3DHBZStonex at 0x7fcfa69ee9e8>})"
exbB,1.481019454044963,33.0,3144608.0,membrane spanning protein in TonB-ExbB-ExbD complex,b3006,"frozenset({<Reaction FECRMtonex at 0x7fcfa69fe630>, <Reaction FE3DCITtonex at 0x7fcfa69ee6d8>, <Reaction CPGNtonex at 0x7fcfa6af3710>, <Reaction ADOCBLtonex at 0x7fcfa6c09710>, <Reaction CBL1tonex at 0x7fcfa6b2d710>, <Reaction FE3HOXtonex at 0x7fcfa69eed30>, <Reaction FEENTERtonex at 0x7fcfa69fe940>, <Reaction CBItonex at 0x7fcfa6b2dba8>, <Reaction FEOXAMtonex at 0x7fcfa69fefd0>, <Reaction FE3DHBZStonex at 0x7fcfa69ee9e8>})"
metC,1.7240655978357462,33.0,3145728.0,"cystathionine beta-lyase, PLP-dependent",b3008,"frozenset({<Reaction CYSTL at 0x7fcfa6a9ab00>, <Reaction CYSDS at 0x7fcfa6a9a5f8>})"
dkgA,1.6289985606274708,33.0,3149981.0,"2,5-diketo-D-gluconate reductase A",b3012,"frozenset({<Reaction DKGLCNR1 at 0x7fcfa6a6e320>, <Reaction ALR2 at 0x7fcfa6bc45c0>})"
yqhH,1.400413105482454,33.0,3151985.0,"outer membrane lipoprotein, Lpp paralog",b3014,
ygiS,1.4989974604842486,33.0,3159469.0,putative ABC transporter permease,b3020,
mqsA,1.5789835498857896,33.0,3161209.0,antitoxin for MqsR toxin; transcriptional repressor,b3021,
mqsR,2.0241777620885846,33.0,3161606.0,GCU-specific mRNA interferase toxin of the MqsR-MqsA toxin-antitoxin system; biofilm/motility regulator; anti-repressor,b3022,
ygiV,1.4029820738207326,33.0,3162112.0,transcriptional repressor for mcbR biofilm gene,b3023,
qseC,1.40650292419185,33.0,3164160.0,quorum sensing sensory histidine kinase in two-component regulatory system with QseB,b3026,
ygiZ,1.808456382456801,33.0,3165237.0,inner membrane protein,b3027,
mdaB,1.5173944590888753,33.0,3166208.0,NADPH quinone reductase,b3028,"frozenset({<Reaction NADPHQR3 at 0x7fcfa67d2320>, <Reaction NADPHQR2 at 0x7fcfa67c60b8>, <Reaction NADPHQR4 at 0x7fcfa67c68d0>})"
ygiN,1.5894668844816875,33.0,3166720.0,quinol monooxygenase,b3029,"frozenset({<Reaction QMO3 at 0x7fcfa668ddd8>, <Reaction QMO2 at 0x7fcfa668d9e8>})"
parE,1.5557169205776653,33.0,3166862.0,"DNA topoisomerase IV, subunit B",b3030,
yqiA,1.72816564828115,33.0,3168783.0,acyl CoA esterase,b3031,
nudF,1.5092267402444142,33.0,3170639.0,ADP-ribose pyrophosphatase,b3034,frozenset({<Reaction ADPRDP at 0x7fcfa6c09978>})
ygiC,1.477997118444806,33.0,3174400.0,ATP-Grasp family ATPase,b3038,
ygiD,1.4193089217505164,33.0,3174977.0,"4,5- DOPA-extradiol-dioxygenase",b3039,
ribB,1.5984966329987291,33.0,3177171.0,"3,4-dihydroxy-2-butanone-4-phosphate synthase",b3041,frozenset({<Reaction DB4PS at 0x7fcfa6abf9b0>})
yqiC,1.645556780880896,33.0,3178198.0,BMFP family putative fusogenic protein,b3042,
yqiH,1.5977428474811768,33.0,3183239.0,putative periplasmic pilin chaperone,b3047,
yqiI,1.7771670305672727,33.0,3184640.0,fimbrial protein,b3048,
glgS,1.571653907629462,33.0,3185152.0,motility and biofilm regulator,b3049,
ibsD,1.6816882789250382,33.0,3188124.0,toxic membrane protein,b4664,
ibsE,1.3673002735175646,33.0,3188499.0,toxic membrane protein,b4666,
ygiM,1.5479080701022796,33.0,3194880.0,SH3 domain protein,b3055,
folB,1.4454647809595549,33.0,3197579.0,dihydroneopterin aldolase and dihydroneopterin triphosphate 2'-epimerase,b3058,"frozenset({<Reaction DHNPA2r at 0x7fcfa6a64400>, <Reaction DHNPTE at 0x7fcfa6a644a8>})"
plsY,1.4754386176105538,33.0,3198052.0,putative glycerol-3-phosphate acyltransferase,b3059,"frozenset({<Reaction APG3PAT140 at 0x7fcfa6b5ab00>, <Reaction APG3PAT161 at 0x7fcfa6b5ac18>, <Reaction APG3PAT160 at 0x7fcfa6b5ab38>, <Reaction APG3PAT181 at 0x7fcfa6b5ad30>, <Reaction APG3PAT120 at 0x7fcfa6b5a588>, <Reaction APG3PAT141 at 0x7fcfa6b5aac8>, <Reaction APG3PAT180 at 0x7fcfa6b5acf8>})"
ttdR,1.590062149535564,33.0,3198976.0,transcriptional activator of ttdABT,b3060,
dnaG,1.5243114695171263,34.0,3204465.0,DNA primase,b3066,
aer,1.5269453517072469,34.0,3211264.0,fused signal transducer for aerotaxis sensory component/methyl accepting chemotaxis component,b3072,
higA,1.4026509953486186,35.0,3227086.0,antitoxinof the HigB-HigA toxin-antitoxin system,b3082,
higB,1.520454883294681,35.0,3227648.0,mRNA interferase toxin of the HigB-HigA toxin-antitoxin system,b3083,
alx,1.5510435359947188,35.0,3231938.0,putative membrane-bound redox modulator,b3088,
mzrA,1.7542796786111103,36.0,3241984.0,modulator of EnvZ/OmpR regulon,b3096,
yqjC,1.5540168559973824,36.0,3242327.0,DUF1090 family putative periplasmic protein,b3097,
yqjD,1.7931467955480072,36.0,3243008.0,membrane-anchored ribosome-binding protein,b3098,
yqjE,1.4145330243299679,36.0,3243041.0,DUF1469 family inner membrane protein,b3099,
yqjF,1.4643831549583826,36.0,3244032.0,putative quinol oxidase subunit,b3101,
yqjG,1.5364842665491099,36.0,3244382.0,putative S-transferase,b3102,
yhaI,1.4385554869280281,36.0,3246269.0,DUF805 family inner membrane protein,b3104,
yhaK,1.4660954098322256,36.0,3248128.0,redox-sensitive bicupin,b3106,
tdcF,1.7962290308951392,36.0,3253079.0,putative reactive intermediate deaminase,b3113,
tdcD,1.5100299639377757,36.0,3256320.0,"propionate kinase/acetate kinase C, anaerobic",b3115,"frozenset({<Reaction PPAKr at 0x7fcfa66c64a8>, <Reaction ACKr at 0x7fcfa6bdb7f0>})"
tdcA,1.6441184468091885,36.0,3260416.0,tdc operon transcriptional activator,b3118,
yhaC,1.4776875254162252,36.0,3262464.0,pentapetide repeats-related protein,b3121,
garP,1.526965913904263,36.0,3266931.0,putative (D)-galactarate transporter,b3127,"frozenset({<Reaction GLCRt2rpp at 0x7fcfa6986da0>, <Reaction GLYCAt2rpp at 0x7fcfa6935438>, <Reaction GALCTt2rpp at 0x7fcfa695a6d8>})"
prlF,1.5664628840860186,36.0,3270656.0,antitoxin of the SohA(PrlF)-YhaV toxin-antitoxin system,b3129,
yhaV,1.5768871238966518,36.0,3270695.0,toxin of the SohB(PrlF)-YhaV toxin-antitoxin system,b3130,
agaR,1.609960527691321,36.0,3271214.0,transcriptional repressor of the aga regulon,b3131,
agaW,1.4869785855760316,36.0,3274059.0,No_gene_product,b3134,
agaA,1.4900271337365747,36.0,3274752.0,No_gene_product,b3135,
kbaY,1.4548160006325912,36.0,3276800.0,"tagatose 6-phosphate aldolase 1, kbaY subunit",b3137,frozenset({<Reaction TGBPA at 0x7fcfa65a1630>})
agaI,1.5983748489206187,36.0,3279628.0,galactosamine-6-phosphate isomerase,b3141,
yraJ,1.549982493882583,36.0,3282172.0,putative outer membrane protein,b3144,
yraK,1.7142930789363902,36.0,3284992.0,putative fimbrial-like adhesin protein,b3145,
yraN,1.4517644567885304,36.0,3289088.0,UPF0102 family protein,b3148,
yraP,1.5478277609976374,36.0,3289767.0,outer membrane lipoprotein,b3150,
yraQ,1.4097408311639688,36.0,3291136.0,putative inner membrane permease,b3151,
yhbO,1.6143245653386367,36.0,3292332.0,stress-resistance protein,b3153,
yhbP,1.6195412102885411,36.0,3293184.0,UPF0306 family protein,b3154,
yhbT,1.4797597111661525,36.0,3294110.0,SCP-2 sterol transfer family protein,b3157,
yrbN,1.6365500281486605,37.0,3301248.0,uncharacterized protein,b4685,
nlpI,1.705707639507663,37.0,3301398.0,lipoprotein involved in osmotic sensitivity and filamentation,b3163,
pnp,1.4513198002435994,37.0,3302391.0,polynucleotide phosphorylase/polyadenylase,b3164,
rpsO,1.512406526013392,37.0,3304960.0,30S ribosomal subunit protein S15,b3165,
truB,1.4173933100934504,37.0,3305472.0,tRNA pseudouridine synthase B: tRNA pseudouridine(55) synthase and putative tmRNA pseudouridine(342) synthase,b3166,
rbfA,1.632239692253627,37.0,3306135.0,30s ribosome binding factor,b3167,
infB,1.5168182079074548,37.0,3306700.0,translation initiation factor IF-2,b3168,
yhbX,1.6512550191764939,37.0,3313346.0,"putative EptAB family phosphoethanolamine transferase, inner membrane protein",b3173,
secG,1.8113059771004087,37.0,3315712.0,preprotein translocase membrane subunit,b3175,
ftsH,1.522216909903061,37.0,3318359.0,"protease, ATP-dependent zinc-metallo",b3178,
rlmE,1.6094584562541137,37.0,3320393.0,"23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent",b3179,
greA,1.6776161609304696,37.0,3321856.0,transcript cleavage factor,b3181,
dacB,1.4698537595911079,37.0,3322321.0,D-alanyl-D-alanine carboxypeptidase,b3182,"frozenset({<Reaction MDDEP3pp at 0x7fcfa67e7240>, <Reaction MDDCP2pp at 0x7fcfa67e7128>, <Reaction MDDCP3pp at 0x7fcfa67dbf60>, <Reaction MDDCP4pp at 0x7fcfa67e7160>, <Reaction MDDEP2pp at 0x7fcfa67e7588>, <Reaction MDDCP5pp at 0x7fcfa67e7198>, <Reaction MDDCP1pp at 0x7fcfa67dbda0>, <Reaction MDDEP4pp at 0x7fcfa67e77b8>, <Reaction MDDEP1pp at 0x7fcfa67e71d0>})"
yhbE,1.5453580234745679,37.0,3325952.0,EamA family inner membrane putative transporter,b3184,
rpmA,1.4509015365834133,37.0,3326464.0,50S ribosomal subunit protein L27,b3185,
ispB,1.4323362746361838,37.0,3328000.0,octaprenyl diphosphate synthase,b3187,frozenset({<Reaction OCTDPS at 0x7fcfa6731cf8>})
sfsB,1.750963094632694,37.0,3328512.0,malPQ operon transcriptional activator,b3188,
ibaG,1.456017907396449,37.0,3330048.0,acid stress protein; putative BolA family transcriptional regulator,b3190,
mlaB,1.7550330914110588,37.0,3330560.0,"ABC transporter maintaining OM lipid asymmetry, cytoplasmic STAS component",b3191,
mlaC,1.540201017057495,37.0,3330614.0,"ABC transporter maintaining OM lipid asymmetry, periplasmic binding protein",b3192,
mlaE,1.457764680245966,37.0,3332096.0,"ABC transporter maintaining OM lipid asymmetry, inner membrane permease protein",b3194,
kdsD,1.554372382358305,37.0,3334624.0,D-arabinose 5-phosphate isomerase,b3197,frozenset({<Reaction A5PISO at 0x7fcfa6c33160>})
kdsC,1.6932993148390336,37.0,3336192.0,3-deoxy-D-manno-octulosonate 8-phosphate phosphatase,b3198,frozenset({<Reaction KDOPP at 0x7fcfa685ae48>})
lptC,1.5318527607228674,37.0,3336194.0,periplasmic membrane-anchored LPS-binding protein; LPS export protein,b3199,"frozenset({<Reaction ECA4COLIPAabctex at 0x7fcfa6a1cc18>, <Reaction ACOLIPAabctex at 0x7fcfa6be5e80>, <Reaction O16A4COLIPAabctex at 0x7fcfa6724898>, <Reaction CLIPAabctex at 0x7fcfa6b546a0>, <Reaction LIPAabctex at 0x7fcfa6882eb8>, <Reaction ENLIPAabctex at 0x7fcfa6a360f0>, <Reaction COLIPAabctex at 0x7fcfa6af3128>, <Reaction K2L4Aabctex at 0x7fcfa685a550>, <Reaction COLIPAPabctex at 0x7fcfa6ae2f60>})"
lptA,1.5313841392430327,37.0,3336738.0,lipopolysaccharide export ABC transporter periplasmic binding protein; Lipid A binding protein; LPS export and assembly protein,b3200,"frozenset({<Reaction ECA4COLIPAabctex at 0x7fcfa6a1cc18>, <Reaction ACOLIPAabctex at 0x7fcfa6be5e80>, <Reaction O16A4COLIPAabctex at 0x7fcfa6724898>, <Reaction CLIPAabctex at 0x7fcfa6b546a0>, <Reaction LIPAabctex at 0x7fcfa6882eb8>, <Reaction ENLIPAabctex at 0x7fcfa6a360f0>, <Reaction COLIPAabctex at 0x7fcfa6af3128>, <Reaction K2L4Aabctex at 0x7fcfa685a550>, <Reaction COLIPAPabctex at 0x7fcfa6ae2f60>})"
hpf,1.5849197147606189,37.0,3339776.0,ribosome hibernation promoting factor HPF; stabilizes 100S dimers,b3203,
ptsN,1.439444933295038,37.0,3340288.0,sugar-specific enzyme IIA component of PTS,b3204,
yhbJ,1.540259079124035,37.0,3340473.0,"adaptor protein for GlmZ/GlmY sRNA decay, glucosamine-6-phosphate-regulated; NTPase",b3205,
elbB,1.5219045674611622,37.0,3343164.0,isoprenoid biosynthesis protein with amidotransferase-like domain,b3209,
arcB,1.455923381909661,37.0,3344047.0,"aerobic respiration control sensor histidine protein kinase, cognate to two-component response regulators ArcA and RssB",b3210,
yhcA,1.7452368300180734,37.0,3355470.0,putative periplasmic chaperone protein,b3215,
yhcD,1.6863202242188136,37.0,3356165.0,putative outer membrane fimbrial subunit usher protein,b3216,
yhcB,1.4352997239352754,38.0,3373549.0,DUF1043 family inner membrane-anchored protein,b3233,
yhdU,1.4454180248611899,39.0,3405979.0,putative membrane protein,b3263,
rpsJ,1.513692718343207,40.0,3446317.0,30S ribosomal subunit protein S10,b3321,
rpsL,1.5141999860442397,41.0,3467536.0,30S ribosomal subunit protein S12,b3342,
yhjR,1.3597007376725667,42.0,3689472.0,DUF2629 family protein,b3535,
atpC,1.3625077734351336,43.0,3908912.0,"F1 sector of membrane-bound ATP synthase, epsilon subunit",b3731,frozenset({<Reaction ATPS4rpp at 0x7fcfa6b16748>})
ilvL,1.4002813877212033,44.0,3943681.0,ilvG operon leader peptide,b3766,
ythA,1.44322716768065,45.0,4496384.0,uncharacterized protein,b4655,
