,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
ypfH,1.8489767028539288,10.0,2586624.0,"palmitoyl-CoA esterase activity, uncertain physiological substrate",b2473,
tmcA,1.7589813333200919,10.0,2588672.0,elongator methionine tRNA (ac4C34) acetyltransferase,b2474,
ypfJ,1.766364818696862,10.0,2589232.0,putative neutral zinc metallopeptidase,b2475,
purC,1.8904944801988068,10.0,2590720.0,phosphoribosylaminoimidazole-succinocarboxamide synthetase,b2476,['PRASCSi']
bamC,1.9238677792444387,10.0,2591189.0,BamABCDE complex OM biogenesis lipoprotein,b2477,
dapA,1.8614117036101647,10.0,2592768.0,dihydrodipicolinate synthase,b2478,['DHDPS']
gcvR,1.9686009429606357,10.0,2593264.0,"transcriptional repressor, regulatory protein accessory to GcvA",b2479,
bcp,2.259116689579895,10.0,2593836.0,"peroxiredoxin; thiol peroxidase, thioredoxin-dependent",b2480,['THIORDXi']
hyfA,2.05216184882385,10.0,2594816.0,"hydrogenase 4, 4Fe-4S subunit",b2481,['FHL']
hyfB,1.79631518640112,10.0,2596864.0,"hydrogenase 4, membrane subunit",b2482,['FHL']
hyfC,1.6918243019288988,10.0,2597205.0,"hydrogenase 4, membrane subunit",b2483,['FHL']
hyfD,1.7692175664547245,10.0,2598169.0,"hydrogenase 4, membrane subunit",b2484,['FHL']
hyfE,1.6599980542560322,10.0,2599620.0,"hydrogenase 4, membrane subunit",b2485,['FHL']
hyfF,1.6689945211975508,10.0,2600275.0,"hydrogenase 4, membrane subunit",b2486,['FHL']
hyfG,1.788489130979992,10.0,2601845.0,"hydrogenase 4, subunit",b2487,['FHL']
hyfH,1.5730840823937187,10.0,2603522.0,"hydrogenase 4, Fe-S subunit",b2488,['FHL']
hyfI,1.7437665470944652,10.0,2604064.0,"hydrogenase 4, Fe-S subunit",b2489,['FHL']
hyfJ,1.779801255614836,10.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.8608458976702638,10.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
focB,1.7420367175565503,10.0,2607292.0,putative formate transporter,b2492,"['FORt2pp', 'FORtppi']"
yfgO,1.8374412649696243,10.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
bepA,1.7777880219955442,10.0,2609452.0,"OM protein maintenance and assembly metalloprotease and chaperone, periplasmic",b2494,
yfgD,1.8361069941456627,10.0,2611200.0,putative oxidoreductase,b2495,
hda,1.9807717786079164,10.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.7791927827813776,10.0,2613248.0,uracil permease,b2497,['URAt2pp']
upp,2.0671482294449883,10.0,2613604.0,uracil phosphoribosyltransferase,b2498,['UPPRT']
purM,1.566163926676276,10.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,['PRAIS']
purN,1.7890081075162203,10.0,2615592.0,phosphoribosylglycinamide formyltransferase 1,b2500,['GARFT']
ppk,1.7794878053734968,10.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
ppx,2.049319004014682,10.0,2618473.0,exopolyphosphatase,b2502,"['PPA', 'PPA2']"
yfgF,1.8854964828558436,10.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgG,2.3647777466493336,10.0,2622648.0,uncharacterized protein,b2504,
yfgH,1.8482488803692005,10.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfgI,2.0481573942847677,10.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,2.0309758260396937,10.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
guaB,1.8169553713350721,10.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
xseA,1.8772924642340354,10.0,2627590.0,"exonuclease VII, large subunit",b2509,
yfgJ,1.8030058804856044,10.0,2629120.0,DUF1407 family protein,b2510,
der,1.944468550806341,10.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,1.9049305366784626,10.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
yfgM,2.1768258089111843,10.0,2632021.0,ancillary SecYEG translocon subunit; putative anti-RcsB factor,b2513,
hisS,1.7280420012996855,10.0,2633728.0,histidyl tRNA synthetase,b2514,['HISTRS']
ispG,1.72157324808304,10.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
rodZ,1.938345843527037,10.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
rlmN,1.7800570029706204,10.0,2636487.0,"dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent",b2517,
ndk,1.9278569058398376,10.0,2637824.0,multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase,b2518,"['NDPK2', 'NDPK4', 'NDPK3', 'NDPK7', 'NDPK8', 'NDPK5', 'NDPK1', 'NDPK6']"
pbpC,1.5984267592693662,10.0,2638371.0,penicillin-insensitive murein repair transglycosylase; inactive transpeptidase domain protein,b2519,"['MPTG2', 'MPTG']"
yfhM,1.882918262505555,10.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
sseA,1.8845385860227961,10.0,2646016.0,3-mercaptopyruvate sulfurtransferase,b2521,['MCPST']
sseB,2.053657316087149,10.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
pepB,1.8085097439754607,10.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
iscX,1.5703024071173295,10.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.9273866726929372,10.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.7892236864313023,10.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.8680837690321206,10.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.8129000258806205,10.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.8859238505759717,10.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.7869724884537839,10.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.70635143352644,10.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.976982392151866,10.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.7068598860479998,10.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,2.066729128676036,10.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.9469258945407184,10.0,2658793.0,stationary phase inducible protein,b2535,
hcaT,1.6544964398882394,10.0,2660352.0,putative 3-phenylpropionic transporter,b2536,['PPPNt2rpp']
iroK,1.8029953808619092,10.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.9042397522757872,10.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.7176870021806163,10.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaF,1.8067665058208504,10.0,2663748.0,"3-phenylpropionate dioxygenase, small (beta) subunit",b2539,"['PPPNDO', 'CINNDO']"
hcaC,1.9879190709760561,10.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.609625322291715,10.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.7900118761143486,10.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphA,1.7783217119717523,10.0,2666704.0,DoxX family inner membrane protein,b2543,
yphB,1.9078106346050716,10.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.7905538606628055,10.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphD,1.8018602864084234,10.0,2669185.0,putative sugar ABC transporter permease,b2546,
yphE,1.5764525001315697,10.0,2670592.0,putative sugar ABC transporter ATPase,b2547,
yphF,1.9087578342507105,10.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.7174889024422266,10.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
yphH,1.8831095146060954,10.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glyA,1.9931026727025407,10.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.9210318859641038,10.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.7811056167158632,10.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.7340948210362224,10.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.7945494482690023,10.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.9408254410490922,10.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
purL,1.8305837254322839,10.0,2686976.0,phosphoribosylformyl-glycineamide synthetase,b2557,['PRFGS']
mltF,1.8235260901304582,10.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,1.7357047925485196,10.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
pgpC,1.8820943950193376,10.0,2691273.0,"phosphatidylglycerophosphatase C, membrane bound",b2560,
yfhH,1.8587797702486675,10.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,2.190470597244927,10.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,2.196269285972343,10.0,2693504.0,toxic membrane protein,b4687,
acpS,1.9498684161625477,10.0,2693976.0,holo-[acyl-carrier-protein] synthase 1,b2563,['ACPS1']
pdxJ,1.9720141921004561,10.0,2694356.0,pyridoxine 5'-phosphate synthase,b2564,['PDX5PS']
recO,1.830378399457809,10.0,2695168.0,gap repair protein,b2565,
era,1.8026073815227261,10.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,2.070609789593614,10.0,2697216.0,RNase III,b2567,
lepB,1.8329086472355707,10.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.8540550508894629,10.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseB,1.6961946568629036,10.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.5615508729137784,10.0,2702112.0,anti-sigma factor,b2572,
rpoE,2.1489592940567763,10.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,2.0022396558674904,10.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,2.0054701241914055,10.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
srmB,1.7133522835474007,10.0,2707456.0,ATP-dependent RNA helicase,b2576,
yfiE,1.8749079463813334,10.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.8019617036230635,10.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,2.0997797128970634,10.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,2.1957791817984877,10.0,2710112.0,uracil-DNA-glycosylase,b2580,
yfiF,1.6681874955973346,10.0,2711552.0,putative methyltransferase,b2581,
trxC,1.7970825927755252,10.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.7187092686188474,10.0,2712581.0,DTW domain protein,b2583,
pka,1.7862727829035632,10.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,2.044080492612824,10.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,2.0947869230880514,10.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.817259350012482,10.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.9346897378750345,10.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.7836158295210647,10.0,2727936.0,UPF0124 family protein,b2593,
rluD,2.0183251313593997,10.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,1.663072785914824,10.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,2.106936277130344,10.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,2.444296646701498,10.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.9596907881731287,10.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.8370586306273609,10.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
aroF,2.0055050641156336,10.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,2.2636431335968115,10.0,2734718.0,lipoprotein,b2602,
yfiR,1.9448648396301327,10.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.9036451330000737,10.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,2.2977679091434338,10.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.809955545203558,10.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,2.1829042493486517,10.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rimM,2.114096821187555,10.0,2738728.0,ribosome maturation factor,b2608,
rpsP,2.2363226938365055,10.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,2.1163827834562405,10.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.8834749964821431,10.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.6938832914261013,10.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.730127992420367,10.0,2743473.0,heat shock protein,b2614,
nadK,1.9069068239237545,10.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.7162167870251799,10.0,2745153.0,recombination and repair protein,b2616,
bamE,2.107519835163063,10.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.8684610758163713,10.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.881754444938957,10.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.9769161040857988,10.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,2.221638202840363,10.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,2.1096075643318404,10.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,2.3324958402487037,10.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,2.3845717712764194,10.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.4975355412574847,10.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,2.227024726166811,10.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,2.0392137719659758,10.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.760566401511438,10.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,2.078019591066325,10.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,1.9354796326422237,10.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.662938275491759,10.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.5452334511353278,10.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.8568891416236832,10.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,2.1422932457836024,10.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,2.009253394004875,10.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.7500821234205526,10.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,2.2269775971548613,10.0,2765360.0,No_gene_product,b2638,
yfjV,1.7736508341417458,10.0,2765525.0,No_gene_product,b2641,
yfjW,2.110738907708865,10.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,2.1213294571009347,10.0,2768903.0,No_gene_product,b4644,
yfjX,1.7942349889509515,10.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.9867813157351883,10.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.8966006230761865,10.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.8961369483396855,10.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,2.0472502267975417,10.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,2.0031257170555405,10.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,2.0483652868339237,10.0,2776576.0,No_gene_product,b2648,
ypjC,1.9929542059481864,10.0,2777088.0,No_gene_product,b2650,
ygaQ,2.0206048494078126,10.0,2779755.0,No_gene_product,b4462,
csiD,1.9949011900972995,10.0,2783232.0,carbon starvation protein,b2659,
lhgO,2.0004276240629415,10.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
gabD,1.7534079406785106,10.0,2785280.0,"succinate-semialdehyde dehydrogenase I, NADP-dependent",b2661,['SSALy']
gabT,1.64393832734926,10.0,2787328.0,"4-aminobutyrate aminotransferase, PLP-dependent",b2662,['ABTA']
gabP,1.837289355196109,10.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.5286593125811876,10.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.791867459685269,10.0,2789695.0,uncharacterized protein,b2665,
yqaE,2.0795530917082488,10.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.6397732707227504,10.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.945113967348824,10.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
stpA,1.7308363670323061,10.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
alaE,2.0983842341608536,10.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,2.0298266947331007,10.0,2793008.0,uncharacterized protein,b2671,
ygaM,1.5004550238719991,10.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.8555170594668606,10.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.844264879870207,10.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.906482256520089,10.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,2.0479235151669672,10.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.7335231674958045,10.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proW,1.5029870007318862,10.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,2.02553918739593,10.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.817898571690894,10.0,2801674.0,No_gene_product,b2681,
ygaZ,1.943203770444198,10.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,2.2905304076650532,10.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,2.2800057424949087,10.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.9847517618756896,10.0,2805760.0,multidrug efflux system,b2685,
emrB,1.7343668931302534,10.0,2805974.0,multidrug efflux system protein,b2686,
luxS,2.173830857604784,10.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,2.0016647692453904,10.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,2.1390544134695846,10.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,2.1496309574844394,10.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,2.0635012056547324,10.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,2.0611372853013985,10.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.7420150753707766,10.0,2815497.0,regulatory protein for RecA,b2698,
recA,2.148786784349673,10.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,2.04426003517047,10.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.8070801405419605,10.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.9994397658506395,10.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.791150230390681,10.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,2.1241253554731228,10.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.8511712080921965,10.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.7878759227414742,10.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,2.0499494602898953,10.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.573785334852888,10.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,['A5PISO']
norR,1.6980169412963881,10.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norV,1.9247211932234016,10.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
norW,1.7423595540426664,10.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hypF,1.6799046712464003,10.0,2828531.0,carbamoyl phosphate phosphatase and [NiFe] hydrogenase maturation protein,b2712,
hydN,1.7789932410957185,10.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascG,1.6733067707258966,10.0,2832384.0,asc operon transcriptional repressor; prpBC operon repressor,b2714,
ascF,1.8511163228797887,10.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
ascB,1.7021279054138099,10.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycI,2.1498473064184176,10.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,2.022172343104132,10.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycG,1.8098020900352696,10.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"['HYD1pp', 'FHL']"
hycF,1.7156074189133272,10.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycE,1.6913262462281893,10.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycD,1.7924387592099627,10.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycC,1.8112663947745908,10.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycB,1.9140381658077046,10.0,2842624.0,"hydrogenase 3, Fe-S subunit",b2724,"['HYD1pp', 'FHL']"
hycA,2.0992827619577255,10.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,2.046302353076914,10.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypB,1.5855271748963151,10.0,2844672.0,GTP hydrolase involved in nickel liganding into hydrogenases,b2727,
hypC,1.598533785664023,10.0,2845222.0,hydrogenase maturation protein,b2728,
hypD,1.8742791790003146,10.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.549582943845409,10.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.8153669374668053,10.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
ygbA,1.908524073302507,10.0,2849811.0,uncharacterized protein,b2732,
mutS,1.7421687739949543,10.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,2.2089769949131415,10.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.7171599728176334,10.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,1.9790547342821467,10.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.771864455459435,10.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbL,1.7561357081942788,10.0,2856960.0,putative class II aldolase,b2738,['FCLPA']
ygbM,1.6610534410169735,10.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,2.0543073584861737,10.0,2859008.0,putative transporter,b2740,
rpoS,2.0448085028282734,10.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.8954110792206862,10.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.8478762986509911,10.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
umpG,1.4372414028264187,10.0,2863104.0,broad specificity 5'(3')-nucleotidase and polyphosphatase,b2744,"['NTD11', 'NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD4', 'NTD2', 'PPA2', 'NTD3', 'PPA', 'NTD9', 'NTD7', 'NTD10']"
truD,1.8622420574681295,10.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,2.0821478260717714,10.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,2.137626628224489,10.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.9864932658581924,10.0,2866176.0,cell division protein,b2748,
ygbE,1.9870677837290796,10.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.866257588799493,10.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
