,Multiplicity,Group Number,Start Position,Product,Gene,iJO1366 Reactions
hyfB,1.5640612694589355,43.0,2596864.0,"hydrogenase 4, membrane subunit",b2482,['FHL']
hyfC,1.7049118122974178,43.0,2597205.0,"hydrogenase 4, membrane subunit",b2483,['FHL']
hyfD,1.6132389232098614,43.0,2598169.0,"hydrogenase 4, membrane subunit",b2484,['FHL']
hyfE,1.4884767259552723,43.0,2599620.0,"hydrogenase 4, membrane subunit",b2485,['FHL']
hyfF,1.597103620419989,43.0,2600275.0,"hydrogenase 4, membrane subunit",b2486,['FHL']
hyfG,1.498301667568385,43.0,2601845.0,"hydrogenase 4, subunit",b2487,['FHL']
hyfH,1.5641369165087864,43.0,2603522.0,"hydrogenase 4, Fe-S subunit",b2488,['FHL']
hyfI,1.387142742163041,43.0,2604064.0,"hydrogenase 4, Fe-S subunit",b2489,['FHL']
hyfJ,1.5897732465977328,43.0,2605056.0,putative processing element hydrogenase 4,b2490,['FHL']
hyfR,1.6454636342283242,43.0,2605258.0,hydrogenase-4 transcriptional activator,b2491,
focB,1.5746150621851174,43.0,2607292.0,putative formate transporter,b2492,"['FORt2pp', 'FORtppi']"
yfgO,1.691896355331648,43.0,2609152.0,putative UPF0118 family inner membrane permease,b2493,
bepA,1.697489697609169,43.0,2609452.0,"OM protein maintenance and assembly metalloprotease and chaperone, periplasmic",b2494,
yfgD,1.9211548002843002,43.0,2611200.0,putative oxidoreductase,b2495,
hda,1.8270392350288727,43.0,2611433.0,ATPase regulatory factor involved in DnaA inactivation,b2496,
uraA,1.6430384887964673,43.0,2613248.0,uracil permease,b2497,['URAt2pp']
upp,1.6920515590750485,43.0,2613604.0,uracil phosphoribosyltransferase,b2498,['UPPRT']
purM,1.6809109281508379,43.0,2615296.0,phosphoribosylaminoimidazole synthetase,b2499,['PRAIS']
purN,1.5615581063533437,43.0,2615592.0,phosphoribosylglycinamide formyltransferase 1,b2500,['GARFT']
ppk,1.8143938476470285,43.0,2616402.0,"polyphosphate kinase, component of RNA degradosome",b2501,"['PPK2r', 'PPKr']"
ppx,1.8597018692074856,43.0,2618473.0,exopolyphosphatase,b2502,"['PPA', 'PPA2']"
yfgF,1.8625908806595117,43.0,2621440.0,"cyclic-di-GMP phosphodiesterase, anaerobic",b2503,
yfgG,2.0195306772376904,43.0,2622648.0,uncharacterized protein,b2504,
yfgH,2.156995197290584,43.0,2623488.0,outer membrane integrity lipoprotein,b2505,
yfgI,1.8045034375667561,43.0,2623684.0,"nalidixic acid resistance protein, putative periplasmic protein",b2506,
guaA,1.6325432694011706,43.0,2624316.0,GMP synthetase (glutamine aminotransferase),b2507,['GMPS2']
guaB,1.731467073316305,43.0,2625962.0,IMP dehydrogenase,b2508,['IMPD']
xseA,1.6904871732806277,43.0,2627590.0,"exonuclease VII, large subunit",b2509,
yfgJ,1.867182160000322,43.0,2629120.0,DUF1407 family protein,b2510,
der,1.85923429215748,43.0,2629632.0,GTPase; multicopy suppressor of ftsJ,b2511,
bamB,1.7416923782732878,43.0,2631680.0,BamABCDE complex OM biogenesis lipoprotein,b2512,
yfgM,1.8206902157067841,43.0,2632021.0,ancillary SecYEG translocon subunit; putative anti-RcsB factor,b2513,
hisS,1.5699125787337322,43.0,2633728.0,histidyl tRNA synthetase,b2514,['HISTRS']
ispG,1.8000390779872029,43.0,2634044.0,1-hydroxy-2-methyl-2-(E)-butenyl 4-diphosphate synthase,b2515,['MECDPDH5']
rodZ,1.6567448698242166,43.0,2635776.0,MreB assembly cytoskeletal protein,b2516,
rlmN,1.6113712357913081,43.0,2636487.0,"dual specificity 23S rRNA m(2)A2503, tRNA m(2)A37 methyltransferase, SAM-dependent",b2517,
ndk,1.511493716428929,43.0,2637824.0,multifunctional nucleoside diphosphate kinase and apyrimidinic endonuclease and 3'-phosphodiesterase,b2518,"['NDPK2', 'NDPK4', 'NDPK3', 'NDPK7', 'NDPK8', 'NDPK5', 'NDPK1', 'NDPK6']"
yfhM,1.664662227681474,43.0,2640684.0,bacterial alpha2-macroglobulin colonization factor ECAM; anti-host protease defense factor; periplasmic inner membrane-anchored lipoprotein,b2520,
sseA,1.6689340271592399,43.0,2646016.0,3-mercaptopyruvate sulfurtransferase,b2521,['MCPST']
sseB,1.8982021616930689,43.0,2648064.0,"rhodanase-like enzyme, sulfur transfer from thiosulfate",b2522,
pepB,1.544571889833052,43.0,2648433.0,aminopeptidase B,b2523,"['AMPTASEPG', 'AMPTASECG']"
iscX,1.9555915740297425,43.0,2649894.0,Fe(2+) donor and activity modulator for cysteine desulfurase,b2524,
fdx,1.76281870175155,43.0,2650112.0,[2Fe-2S] ferredoxin,b2525,
hscA,1.5924157681389122,43.0,2650443.0,DnaK-like molecular chaperone specific for IscU,b2526,
hscB,1.6068013116884148,43.0,2652310.0,"HscA co-chaperone, J domain-containing protein Hsc56; IscU-specific chaperone HscAB",b2527,
iscA,1.6783602909626893,43.0,2653184.0,FeS cluster assembly protein,b2528,"['I2FE2ST', 'I4FE4ST']"
iscU,1.5562906512633174,43.0,2653261.0,iron-sulfur cluster assembly scaffold protein,b2529,"['I2FE2SS2', 'I2FE2ST', 'I2FE2SS', 'I2FE2SR', 'I4FE4ST', 'I4FE4SR']"
iscS,1.6122261705677636,43.0,2654208.0,"cysteine desulfurase (tRNA sulfurtransferase), PLP-dependent",b2530,"['ICYSDS', 'I2FE2SS2', 'MOADSUx', 'I2FE2SS', 'I2FE2SR', 'THZPSN3']"
iscR,1.7453120926427848,43.0,2655001.0,isc operon transcriptional repressor; suf operon transcriptional activator; oxidative stress- and iron starvation-inducible; autorepressor,b2531,
trmJ,1.616844267547174,43.0,2656256.0,"tRNA mC32,mU32 2'-O-methyltransferase, SAM-dependent",b2532,
suhB,1.705473999193226,43.0,2656800.0,inositol monophosphatase,b2533,"['MI1PP', 'G2PP']"
yfhR,1.843600436221818,43.0,2658304.0,putative S9 family prolyl oligopeptidase,b2534,
csiE,1.6818801302767523,43.0,2658793.0,stationary phase inducible protein,b2535,
iroK,2.012732830739886,43.0,2661376.0,3-hydroxypropionic acid resistance peptide,b4706,
hcaR,1.7296344336389244,43.0,2661364.0,hca operon transcriptional regulator,b2537,
hcaE,1.6460378814379846,43.0,2662400.0,"3-phenylpropionate dioxygenase, large (alpha) subunit",b2538,"['PPPNDO', 'CINNDO']"
hcaC,1.405607853203857,43.0,2664448.0,"3-phenylpropionate dioxygenase, ferredoxin subunit",b2540,"['PPPNDO', 'CINNDO']"
hcaB,1.5492250058429975,43.0,2664583.0,"2,3-dihydroxy-2,3-dihydrophenylpropionate dehydrogenase",b2541,"['DHPPD', 'DHCIND']"
hcaD,1.718948033492675,43.0,2666496.0,"phenylpropionate dioxygenase, ferredoxin reductase subunit",b2542,"['PPPNDO', 'CINNDO']"
yphA,1.7297625487284103,43.0,2666704.0,DoxX family inner membrane protein,b2543,
yphB,1.5816356255225026,43.0,2667174.0,"mutarotase superfamily protein, YphB family",b2544,
yphC,1.6473059560457732,43.0,2668544.0,putative Zn-dependent NAD(P)-binding oxidoreductase,b2545,
yphE,1.489058673168633,43.0,2670592.0,putative sugar ABC transporter ATPase,b2547,
yphF,1.824925191878731,43.0,2672640.0,putative sugar ABC transporter periplasmic binding protein,b2548,
yphG,1.5586710931252648,43.0,2672822.0,DUF4380 domain-containing TPR repeat protein,b2549,
yphH,1.675909828745372,43.0,2676736.0,putative DNA-binding transcriptional regulator,b2550,
glyA,1.5549581871676894,43.0,2678784.0,serine hydroxymethyltransferase,b2551,"['THFAT', 'ALATA_D2', 'ALATA_L2', 'THRAi', 'GHMT2r', 'THRA2i']"
hmp,1.725430892298698,43.0,2679193.0,fused nitric oxide dioxygenase/dihydropteridine reductase 2,b2552,"['NODOy', 'NODOx']"
glnB,1.6291277670525386,43.0,2680428.0,regulatory protein P-II for glutamine synthetase,b2553,
glrR,1.6277814891890134,43.0,2680832.0,response regulator regulating glmY sRNA in two-component system with sensor protein GlrK,b2554,
yfhG,1.5535617187867254,43.0,2682151.0,putative outer membrane protein modulating the QseEF response,b2555,
glrK,1.6283386292829438,43.0,2683029.0,sensor protein kinase regulating glmY sRNA in two-component system with response regulator GlrR,b2556,
purL,1.5755291120229553,43.0,2686976.0,phosphoribosylformyl-glycineamide synthetase,b2557,['PRFGS']
mltF,1.8476136011708566,43.0,2689159.0,"membrane-bound lytic transglycosylase F, murein hydrolase",b2558,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
tadA,1.7001571778583087,43.0,2691072.0,tRNA-specific adenosine deaminase,b2559,
pgpC,1.6937371864898643,43.0,2691273.0,"phosphatidylglycerophosphatase C, membrane bound",b2560,
yfhH,1.6867340641763486,43.0,2692117.0,putative DNA-binding transcriptional regulator,b2561,
yfhL,2.197010834640971,43.0,2693120.0,putative 4Fe-4S cluster-containing protein,b2562,
shoB,2.795746438565253,43.0,2693504.0,toxic membrane protein,b4687,
acpS,1.6320244440534704,43.0,2693976.0,holo-[acyl-carrier-protein] synthase 1,b2563,['ACPS1']
pdxJ,1.6264212927471555,43.0,2694356.0,pyridoxine 5'-phosphate synthase,b2564,['PDX5PS']
recO,1.5724736052682078,43.0,2695168.0,gap repair protein,b2565,
era,1.5887876073661449,43.0,2695839.0,"membrane-associated, 16S rRNA-binding GTPase",b2566,
rnc,1.9423257049732794,43.0,2697216.0,RNase III,b2567,
lepB,1.649823915818342,43.0,2697693.0,leader peptidase (signal peptidase I),b2568,
lepA,1.5956233635416897,43.0,2698683.0,"back-translocating elongation factor EF4, GTPase",b2569,
rseC,1.6173638573287707,43.0,2700680.0,SoxR iron-sulfur cluster reduction factor component,b2570,
rseB,1.5480954081864127,43.0,2701312.0,"anti-sigma E factor, binds RseA",b2571,
rseA,1.6371141617250995,43.0,2702112.0,anti-sigma factor,b2572,
rpoE,1.8010945058371506,43.0,2703360.0,RNA polymerase sigma E factor,b2573,
nadB,1.758430564209994,43.0,2703778.0,"quinolinate synthase, L-aspartate oxidase (B protein) subunit",b2574,"['ASPO6', 'ASPO5', 'ASPO4', 'ASPO3']"
trmN,1.7648987537113494,43.0,2705408.0,tRNA1(Val) (adenine(37)-N6)-methyltransferase,b2575,
srmB,1.5828162258852414,43.0,2707456.0,ATP-dependent RNA helicase,b2576,
yfiE,1.8584820262180648,43.0,2707797.0,putative DNA-binding transcriptional regulator,b2577,
eamB,1.8099123138426814,43.0,2708781.0,cysteine and O-acetylserine exporter,b2578,"['ACSERtpp', 'CYStpp']"
grcA,2.0294390731339185,43.0,2709504.0,autonomous glycyl radical cofactor,b2579,"['PFL', 'OBTFL']"
ung,1.7920082454277557,43.0,2710112.0,uracil-DNA-glycosylase,b2580,
yfiF,1.583141386076691,43.0,2711552.0,putative methyltransferase,b2581,
trxC,1.905377402502297,43.0,2712093.0,thioredoxin 2,b2582,"['PAPSR', 'DSBDR', 'METSOXR2', 'RNDR1', 'THIORDXi', 'TRDR', 'RNDR2', 'RNDR3', 'RNDR4', 'METSOXR1']"
yfiP,1.61421404781294,43.0,2712581.0,DTW domain protein,b2583,
pka,1.647904312007543,43.0,2713311.0,protein lysine acetyltransferase,b2584,
pssA,1.8201017366228267,43.0,2716085.0,phosphatidylserine synthase; CDP-diacylglycerol-serine O-phosphatidyltransferase,b2585,"['PSSA120', 'PSSA141', 'PSSA140', 'PSSA180', 'PSSA161', 'PSSA160', 'PSSA181']"
yfiM,1.8514258832327521,43.0,2717696.0,putative lipoprotein,b2586,
kgtP,1.8875771578547735,43.0,2717806.0,alpha-ketoglutarate transporter,b2587,['AKGt2rpp']
clpB,1.8141202637667024,43.0,2724958.0,protein disaggregation chaperone,b2592,
yfiH,1.5568486712024172,43.0,2727936.0,UPF0124 family protein,b2593,
rluD,1.8070116839817663,43.0,2728389.0,"23S rRNA pseudouridine(1911,1915,1917) synthase",b2594,
bamD,1.8608520374305222,43.0,2729984.0,BamABCDE complex OM biogenesis lipoprotein,b2595,
raiA,2.1282378984013444,43.0,2730512.0,cold shock protein associated with 30S ribosomal subunit,b2597,
pheL,2.1345108396881654,43.0,2730957.0,pheA gene leader peptide,b2598,
pheA,1.8290287665781089,43.0,2732032.0,"chorismate mutase and prephenate dehydratase, P-protein",b2599,"['CHORM', 'PPNDH']"
tyrA,1.6601795024526882,43.0,2732306.0,fused chorismate mutase T/prephenate dehydrogenase,b2600,"['CHORM', 'PPND']"
aroF,1.7806527361280993,43.0,2734080.0,"3-deoxy-D-arabino-heptulosonate-7-phosphate synthase, tyrosine-repressible",b2601,['DDPA']
yfiL,1.9190152068975488,43.0,2734718.0,lipoprotein,b2602,
yfiR,2.222816580167744,43.0,2735233.0,putative periplasmic inhibitor of YfiN activity,b2603,
yfiN,1.728046831910286,43.0,2736128.0,putative membrane-anchored diguanylate cyclase,b2604,
yfiB,1.8048785782678414,43.0,2736983.0,OM lipoprotein putative positive effector of YfiN activity,b2605,
rplS,1.9900365461638028,43.0,2737541.0,50S ribosomal subunit protein L19,b2606,
trmD,1.9334559431031906,43.0,2738176.0,"tRNA m(1)G37 methyltransferase, SAM-dependent",b2607,
rpsP,1.7203661716205962,43.0,2739295.0,30S ribosomal subunit protein S16,b2609,
ffh,1.7222678095145914,43.0,2740224.0,Signal Recognition Particle (SRP) component with 4.5S RNA (ffs),b2610,
ypjD,1.6507512849133492,43.0,2741320.0,cytochrome c assembly protein family inner membrane protein,b2611,
yfjD,1.6404558981224133,43.0,2742272.0,UPF0053 family inner membrane protein,b4461,
grpE,1.6472087147651444,43.0,2743473.0,heat shock protein,b2614,
nadK,1.7295956910272792,43.0,2744320.0,NAD kinase,b2615,['NADK']
recN,1.7349057453016357,43.0,2745153.0,recombination and repair protein,b2616,
bamE,2.1542100763608127,43.0,2746963.0,lipoprotein component of BamABCDE OM biogenesis complex,b2617,
ratB,1.6652278103180738,43.0,2747392.0,UPF0125 family protein,b2618,
ratA,1.9517921468024704,43.0,2747646.0,toxic UPF0083 family protein inhibitor of 70S ribosome formation,b2619,
smpB,1.8691168973970225,43.0,2748416.0,tmRNA-binding trans-translation protein,b2620,
intA,1.837991081442943,43.0,2750464.0,CP4-57 prophage; integrase,b2622,
yfjH,2.4028314787435514,43.0,2751002.0,CP4-57 prophage; uncharacterized protein,b2623,
alpA,1.8884685728006132,43.0,2752002.0,CP4-57 prophage; DNA-binding transcriptional activator,b2624,
yfjI,2.5361999089913425,43.0,2752512.0,CP4-57 prophage; uncharacterized protein,b2625,
yfjJ,2.381611246767664,43.0,2753905.0,CP4-57 prophage; uncharacterized protein,b2626,
yfjK,1.8861382993874998,43.0,2754709.0,radiation resistance protein; DEAD/H helicase-like protein; CP4-57 putative defective prophage,b2627,
yfjL,1.8590166739377938,43.0,2756895.0,"CP4-57 putative defective prophage, DUF4297/DUF1837 polymorphic toxin family protein",b2628,
yfjM,1.9796054796466755,43.0,2758871.0,CP4-57 prophage; uncharacterized protein,b2629,
rnlA,2.257468772123332,43.0,2759276.0,CP4-57 prophage; RNase LS,b2630,
rnlB,2.0964868818000175,43.0,2760704.0,CP4-57 prophage; uncharacterized protein,b2631,
yfjP,1.807414969406447,43.0,2761068.0,CP4-57 prophage; 50S ribosome-binding GTPase family protein,b2632,
yfjQ,1.7563403095959647,43.0,2762752.0,CP4-57 prophage; uncharacterized protein,b2633,
yfjR,1.7818272665933261,43.0,2763061.0,CP4-57 prophage; putative DNA-binding transcriptional regulator,b2634,
ypjK,1.7159417942148654,43.0,2763803.0,CP4-57 prophage; putative inner membrane protein,b2635,
yfjS,1.8896811779163063,43.0,2764039.0,CP4-57 prophage; uncharacterized protein,b2636,
yfjT,1.8908896863554858,43.0,2764800.0,CP4-57 prophage; putative periplasmic protein,b2637,
yfjU,2.1543136543387167,43.0,2765360.0,No_gene_product,b2638,
yfjV,1.5891331518761538,43.0,2765525.0,No_gene_product,b2641,
yfjW,2.604933244589318,43.0,2766676.0,CP4-57 prophage; putative inner membrane protein,b2642,
ypjI,1.826281315549385,43.0,2768903.0,No_gene_product,b4644,
yfjX,1.7101461752728537,43.0,2769277.0,CP4-57 prophage; putative antirestriction protein,b2643,
yfjY,1.7222216850610386,43.0,2769744.0,CP4-57 prophage; putative DNA repair protein,b2644,
ypjJ,1.8296901527072844,43.0,2770432.0,uncharacterized protein,b4548,
yfjZ,1.967788326413231,43.0,2770473.0,CP4-57 prophage; antitoxin of the YpjF-YfjZ toxin-antitoxin system,b2645,
ypjF,2.1241319731954253,43.0,2770944.0,CP4-57 prophage; toxin of the YpjF-YfjZ toxin-antitoxin system,b2646,
ypjA,1.8630079172341598,43.0,2771504.0,adhesin-like autotransporter,b2647,
pinH,1.9158132957340075,43.0,2776576.0,No_gene_product,b2648,
ypjC,2.683155383351711,43.0,2777088.0,No_gene_product,b2650,
ygaQ,2.551250250452781,43.0,2779755.0,No_gene_product,b4462,
csiD,1.8369747037497015,43.0,2783232.0,carbon starvation protein,b2659,
lhgO,1.6986256796202195,43.0,2783340.0,L-2-hydroxyglutarate oxidase,b2660,
gabD,1.530366261130451,43.0,2785280.0,"succinate-semialdehyde dehydrogenase I, NADP-dependent",b2661,['SSALy']
gabT,1.527686238598837,43.0,2787328.0,"4-aminobutyrate aminotransferase, PLP-dependent",b2662,['ABTA']
gabP,1.7686348534513536,43.0,2787611.0,gamma-aminobutyrate transporter,b2663,['ABUTt2pp']
csiR,1.6054807493209542,43.0,2789376.0,transcriptional repressor of csiD,b2664,
ygaU,1.7716306907020838,43.0,2789695.0,uncharacterized protein,b2665,
yqaE,2.0953991045636484,43.0,2790228.0,cyaR sRNA-regulated protein,b2666,
ygaV,1.9696123212793406,43.0,2790569.0,tributyltin-inducible repressor of ygaVP,b2667,
ygaP,1.7079606081967535,43.0,2790878.0,DUF2892 family inner membrane rhodanese,b2668,
stpA,2.0424527861772677,43.0,2791449.0,"DNA binding protein, nucleoid-associated",b2669,
alaE,1.9898530118314819,43.0,2792522.0,"alanine exporter, alanine-inducible, stress-responsive",b2670,
ygaC,1.978460887628908,43.0,2793008.0,uncharacterized protein,b2671,
ygaM,1.7503683574808602,43.0,2793504.0,putative membrane-anchored DUF883 family ribosome-binding protein,b2672,
nrdH,1.7746164809376435,43.0,2794081.0,hydrogen donor for NrdEF electron transport system; glutaredoxin-like protein,b2673,
nrdI,1.708071545719407,43.0,2794323.0,NrdEF cluster assembly flavodoxin,b2674,
nrdE,1.7058508125520384,43.0,2794706.0,"ribonucleoside-diphosphate reductase 2, alpha subunit",b2675,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
nrdF,1.9295852531955278,43.0,2797568.0,"ribonucleoside-diphosphate reductase 2, beta subunit, ferritin-like protein",b2676,"['RNDR2b', 'RNDR3b', 'RNDR4b', 'RNDR1b']"
proV,1.8548110393366335,43.0,2798173.0,glycine betaine/proline ABC transporter periplasmic binding protein,b2677,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proW,1.541064891762716,43.0,2799616.0,glycine betaine/proline ABC transporter permease,b2678,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
proX,1.620910110747537,43.0,2800490.0,glycine betaine/proline ABC transporter periplasmic binding protein; cold shock protein,b2679,"['CTBTabcpp', 'CRNabcpp', 'PROabcpp', 'CRNDabcpp']"
ygaY,1.704865191826109,43.0,2801674.0,No_gene_product,b2681,
ygaZ,1.7345401287696627,43.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2682,['VALt2rpp']
ygaH,1.7305171274629214,43.0,2803712.0,"putative L-valine exporter, norvaline resistance protein",b2683,['VALt2rpp']
mprA,1.8423567344248817,43.0,2804128.0,transcriptional repressor of microcin B17 synthesis and multidrug efflux,b2684,
emrA,1.694572155033927,43.0,2805760.0,multidrug efflux system,b2685,
emrB,1.576179046396934,43.0,2805974.0,multidrug efflux system protein,b2686,
luxS,1.9795970401715637,43.0,2807808.0,S-ribosylhomocysteine lyase,b2687,['RHCCE']
gshA,1.7720438323948224,43.0,2808241.0,glutamate-cysteine ligase,b2688,['GLUCYS']
yqaA,1.7086965664632112,43.0,2809870.0,COG1238 family inner membrane protein,b2689,
yqaB,1.719902309066079,43.0,2810295.0,fructose-1-P and 6-phosphogluconate phosphatase,b2690,['PGMT']
csrA,1.8310366097506847,43.0,2812416.0,pleiotropic regulatory protein for carbon source metabolism,b2696,
alaS,1.6309777395309535,43.0,2812739.0,alanyl-tRNA synthetase,b2697,['ALATRS']
recX,1.6726113278962218,43.0,2815497.0,regulatory protein for RecA,b2698,
recA,1.6895895109755292,43.0,2816066.0,DNA recombination and repair protein; ssDNA-dependent ATPase; synaptase; ssDNA and dsDNA binding protein; ATP-dependent homologous DNA strand exchanger; recombinase A; LexA autocleavage cofactor,b2699,
pncC,1.7041513398167663,43.0,2817207.0,nicotinamide-nucleotide amidohydrolase; NMN amidohydrolase,b2700,
mltB,1.6570395020719852,43.0,2818048.0,membrane-bound lytic murein transglycosylase B,b2701,"['MLTGY2pp', 'MLTGY1pp', 'MLTGY3pp', 'MLTGY4pp']"
srlA,1.730967794700991,43.0,2819190.0,glucitol/sorbitol-specific enzyme IIC component of PTS,b2702,['SBTptspp']
srlE,1.7075801583810466,43.0,2820096.0,glucitol/sorbitol-specific enzyme IIB component of PTS,b2703,['SBTptspp']
srlB,1.4860432346977959,43.0,2820720.0,glucitol/sorbitol-specific enzyme IIA component of PTS,b2704,['SBTptspp']
srlD,1.6005212293072688,43.0,2821095.0,sorbitol-6-phosphate dehydrogenase,b2705,['SBTPD']
srlM,1.4974841475550296,43.0,2822144.0,sorbitol=responsive srl operon transcriptional activator,b2706,
srlR,1.6769220972356662,43.0,2822405.0,sorbitol-inducible srl operon transcriptional repressor,b2707,
srlQ,1.7533915796539365,43.0,2823171.0,D-arabinose 5-phosphate isomerase,b2708,['A5PISO']
norR,1.574651676771186,43.0,2824133.0,anaerobic nitric oxide reductase DNA-binding transcriptional activator,b2709,
norV,1.6500591876721997,43.0,2826240.0,anaerobic nitric oxide reductase flavorubredoxin,b2710,['NHFRBO']
norW,1.5464444693851038,43.0,2828288.0,NADH:flavorubredoxin oxidoreductase,b2711,['NHFRBO']
hypF,1.5495843128821603,43.0,2828531.0,carbamoyl phosphate phosphatase and [NiFe] hydrogenase maturation protein,b2712,
hydN,1.841963668766437,43.0,2830936.0,"formate dehydrogenase-H, [4Fe-4S] ferredoxin subunit",b2713,
ascG,1.665248465480037,43.0,2832384.0,asc operon transcriptional repressor; prpBC operon repressor,b2714,
ascF,1.5847988905799855,43.0,2832882.0,"cellobiose/arbutin/salicin-specific PTS enzymes, IIB and IC components",b2715,['ARBTptspp']
ascB,1.770830315418279,43.0,2834432.0,cryptic 6-phospho-beta-glucosidase,b2716,
hycI,1.6759032577931492,43.0,2835931.0,protease involved in processing C-terminal end of HycE,b2717,
hycH,1.8187949951085443,43.0,2836480.0,hydrogenase 3 maturation protein,b2718,
hycG,1.6892745751713243,43.0,2836801.0,"hydrogenase 3 and formate hydrogenase complex, HycG subunit",b2719,"['HYD1pp', 'FHL']"
hycF,1.8085226849300153,43.0,2837568.0,formate hydrogenlyase complex iron-sulfur protein,b2720,"['HYD1pp', 'FHL']"
hycE,1.6369915604604284,43.0,2838120.0,"hydrogenase 3, large subunit",b2721,"['HYD1pp', 'FHL']"
hycD,1.696804696840008,43.0,2840576.0,"hydrogenase 3, membrane subunit",b2722,"['HYD1pp', 'FHL']"
hycC,1.5782604164083656,43.0,2840773.0,"hydrogenase 3, membrane subunit",b2723,"['HYD1pp', 'FHL']"
hycA,1.8010673502471644,43.0,2843332.0,regulator of the transcriptional regulator FhlA,b2725,
hypA,1.814444611652692,43.0,2844005.0,protein involved in nickel insertion into hydrogenases 3,b2726,
hypB,1.657514502943839,43.0,2844672.0,GTP hydrolase involved in nickel liganding into hydrogenases,b2727,
hypC,1.6276809970765802,43.0,2845222.0,hydrogenase maturation protein,b2728,
hypD,1.7269892242376506,43.0,2845494.0,hydrogenase maturation protein,b2729,
hypE,1.7026255162335562,43.0,2846720.0,"carbamoyl dehydratase, hydrogenases 1,2,3 maturation protein",b2730,
fhlA,1.5929896992192911,43.0,2847696.0,formate hydrogenlyase transcriptional activator,b2731,
ygbA,1.663093019376755,43.0,2849811.0,uncharacterized protein,b2732,
mutS,1.7633522423187384,43.0,2850816.0,methyl-directed mismatch repair protein,b2733,
pphB,2.0553999101593567,43.0,2853118.0,serine/threonine-specific protein phosphatase 2,b2734,
ygbI,1.8088168767394868,43.0,2853825.0,DeoR family putative transcriptional regulator,b2735,
ygbJ,1.6911232390114022,43.0,2854912.0,putative dehydrogenase,b2736,
ygbK,1.6787147330763743,43.0,2855693.0,FliA-regulated DUF1537 family protein,b2737,
ygbL,1.492654812730801,43.0,2856960.0,putative class II aldolase,b2738,['FCLPA']
ygbM,1.8641710698962624,43.0,2857594.0,putative hydroxypyruvate isomerase,b2739,
ygbN,1.8038096470574667,43.0,2859008.0,putative transporter,b2740,
rpoS,1.873922762661115,43.0,2859917.0,"RNA polymerase, sigma S (sigma 38) factor",b2741,
nlpD,1.604768451534444,43.0,2861056.0,"activator of AmiC murein hydrolase activity, lipoprotein",b2742,
pcm,1.6761386432052188,43.0,2862251.0,L-isoaspartate protein carboxylmethyltransferase type II,b2743,
umpG,1.5289811679976641,43.0,2863104.0,broad specificity 5'(3')-nucleotidase and polyphosphatase,b2744,"['NTD11', 'NTD6', 'NTD12', 'NTD1', 'NTD5', 'NTD8', 'NTD4', 'NTD2', 'PPA2', 'NTD3', 'PPA', 'NTD9', 'NTD7', 'NTD10']"
truD,1.6426568453978516,43.0,2863613.0,tRNA(Glu) pseudouridine(13) synthase,b2745,
ispF,1.5811803914516098,43.0,2864659.0,"2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase",b2746,['MECDPS']
ispD,1.4782293217915479,43.0,2865152.0,4-diphosphocytidyl-2C-methyl-D-erythritol synthase,b2747,['MEPCT']
ftsB,1.4451014322498865,43.0,2866176.0,cell division protein,b2748,
ygbE,1.7391043284741246,43.0,2866688.0,DUF3561 family inner membrane protein,b2749,
cysC,1.822258389656622,43.0,2867200.0,adenosine 5'-phosphosulfate kinase,b2750,['ADSK']
cysN,1.6886911293335318,43.0,2867350.0,"sulfate adenylyltransferase, subunit 1",b2751,['SADT2']
cysD,1.6322520708590615,43.0,2869248.0,"sulfate adenylyltransferase, subunit 2",b2752,['SADT2']
iap,1.9393178715856496,43.0,2869939.0,aminopeptidase in alkaline phosphatase isozyme conversion,b2753,
ygbF,2.128886202381226,43.0,2871927.0,CRISPR adaptation ssRNA endonuclease,b2754,
ygbT,1.815641915131542,43.0,2872213.0,"multifunctional endonuclease Cas1, CRISPR adaptation protein; DNA repair enzyme",b2755,
casE,1.9149122732582642,43.0,2873344.0,CRISPR RNA precursor cleavage enzyme; CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2756,
casD,1.900141080603884,43.0,2873732.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2757,
casC,1.9764089058967573,43.0,2875392.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2758,
casB,1.8822649256616628,43.0,2875513.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2759,
casA,2.1064747715367482,43.0,2875988.0,CRISP RNA (crRNA) containing Cascade antiviral complex protein,b2760,
ygcB,2.082814080178382,43.0,2877911.0,Cascade complex anti-viral R-loop helicase-annealase Cas3,b2761,
cysH,1.7480999840420097,43.0,2881536.0,"phosphoadenosine phosphosulfate reductase; PAPS reductase, thioredoxin dependent",b2762,"['PAPSR', 'PAPSR2']"
cysI,1.648250527885317,43.0,2881745.0,"sulfite reductase, beta subunit, NAD(P)-binding, heme-binding",b2763,"['FMNRx2', 'SULRi', 'FADRx2', 'FLVR']"
